0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240428 215043.299,1876,13807272,235,40.29,2566722,22.19,0.17083504168375016,
20240428 215053.765,1877,13817742,412,92.93,2568573,22.19,0.16676394563495373,
20240428 215100.852,1878,13824827,588,183.26,2569876,21.97,0.1563135023603339,
20240428 215111.600,1879,13835577,428,101.58,2571945,22.19,0.14999925000374997,
20240428 215112.689,1880,13836666,432,101.61,2572137,22.19,0.1755556335802816,
20240428 215116.330,1881,13840310,369,73.42,2572889,22.19,0.20197939810139368,
20240428 215117.604,1882,13841584,368,72.93,2573079,22.19,0.20670552730580016,
20240428 215123.980,1883,13847962,387,81.05,2574195,22.19,0.19994401567561082,
20240428 215124.608,1884,13848589,408,90.57,2574385,22.19,0.19847964591231168,
20240428 215134.931,1885,13858913,440,109.25,2576250,22.19,0.19367833901456463,
20240428 215140.753,1886,13864737,423,97.36,2577374,22.19,0.21282029454328766,
20240428 215142.234,1887,13866218,398,85.63,2577752,22.19,0.24165095935430864,
20240428 215144.629,1888,13868614,384,80.08,2578128,22.19,0.30276423748826786,
20240428 215149.682,1889,13873668,271,46.93,2579058,22.19,0.2703214121590571,
20240428 215203.564,1890,13887552,384,80.08,2581646,22.19,0.21171190244315535,0.15649350521842662
