0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 045656.787,5357,39385812,384,80.08,7340235,18.0,0.11747568253371553,
20240429 045705.283,5358,39394310,422,97.97,7341920,18.0,0.1350329480393216,
20240429 045706.627,5359,39395654,384,80.08,7342112,18.0,0.1432644231458002,
20240429 045709.255,5360,39398281,472,125.87,7342676,18.0,0.15377281604158016,
20240429 045715.761,5361,39404790,403,88.99,7343811,18.0,0.1530385810262767,
20240429 045716.770,5362,39405798,434,104.89,7344003,18.0,0.19157822138779262,
20240429 045718.331,5363,39407361,193,32.84,7344382,18.0,0.23527197440240918,
20240429 045720.739,5364,39409770,369,73.42,7344758,18.0,0.23649607416516885,
20240429 045722.774,5365,39411805,408,90.57,7345135,18.0,0.24368253039939566,
20240429 045738.531,5366,39427565,384,80.08,7348126,18.54,0.23955538520505942,
20240429 045743.417,5367,39432452,376,76.43,7349065,18.0,0.2622331777416479,
20240429 045748.581,5368,39437617,384,80.08,7349996,18.0,0.23835629498975067,
20240429 045751.566,5369,39440603,344,64.67,7350564,18.0,0.23634515846942875,
20240429 045808.713,5370,39457753,377,76.28,7353723,18.0,0.18885027949841365,
20240429 045819.362,5371,39468403,391,82.35,7355766,18.0,0.15976482617586912,
20240429 045819.573,5372,39468617,96,21.67,7355771,18.0,0.16328663335619348,
20240429 045820.165,5373,39469207,403,88.99,7355961,18.0,0.16827651196446,
20240429 045824.383,5374,39473426,307,54.48,7356712,18.0,0.1623139476375205,
20240429 045836.184,5375,39485231,57,16.93,7358945,18.0,0.17345151162992387,
20240429 045837.443,5376,39486488,344,64.67,7359136,18.0,0.1850960648576611,
20240429 045849.538,5377,39498585,624,242.54,7361365,18.0,0.16405006808077824,
20240429 045901.350,5378,39510400,313,56.02,7363635,18.54,0.14329932362719247,
20240429 045902.256,5379,39511307,280,48.67,7363825,18.0,0.18676577703901537,
20240429 045907.535,5380,39516587,358,69.1,7364760,18.0,0.20758516181263362,
20240429 045913.182,5381,39522234,575,187.3,7365878,18.0,0.18653584286220598,
20240429 045925.152,5382,39534208,412,92.93,7368149,18.0,0.15387692923200025,
20240429 045937.458,5383,39546516,263,45.37,7370389,18.0,0.13684570646595962,
20240429 045938.310,5384,39547368,423,97.36,7370579,18.0,0.16096320381160867,
20240429 045940.547,5385,39549606,323,58.48,7370958,18.0,0.1584685598377282,
20240429 050007.570,5386,39576634,399,87.3,7375972,18.0,0.12815255279885177,
20240429 050010.496,5387,39579561,323,58.48,7376536,18.0,0.14462152546785062,
20240429 050023.550,5388,39592619,364,71.71,7378953,18.0,0.12301030826383251,
20240429 050024.351,5389,39593419,419,97.2,7379144,18.0,0.13018121224744844,
20240429 050048.528,5390,39617600,658,288.85,7383627,18.0,0.10488116963480376,
20240429 050055.130,5391,39624204,327,59.28,7384954,18.0,0.11113827824579342,
20240429 050105.212,5392,39634288,540,166.11,7386817,18.0,0.11395491943387195,
20240429 050119.704,5393,39648784,307,54.48,7389462,18.0,0.0986251651971517,
20240429 050132.616,5394,39661699,415,95.0,7391877,18.0,0.08923074177515637,
20240429 050147.099,5395,39675993,89,21.05,7394496,18.0,0.10047322890815742,
20240429 050204.213,5396,39693301,300,52.79,7397826,18.0,0.0879375994794094,
20240429 050217.489,5397,39706580,398,85.63,7400245,18.0,0.08776626089398713,
20240429 050226.192,5398,39715286,389,81.58,7401929,18.0,0.08207417864265724,
20240429 050230.511,5399,39719605,430,101.41,7402681,18.21,0.09805555827932105,
20240429 050242.121,5400,39731217,675,317.99,7404925,18.0,0.09346580553504501,
20240429 050248.631,5401,39737730,359,69.86,7406063,18.54,0.09669403107746159,
20240429 050249.150,5402,39738249,355,68.3,7406253,18.0,0.11179929790040918,
20240429 050256.874,5403,39745975,359,69.86,7407561,18.0,0.11868309240665575,
20240429 050301.463,5404,39750564,423,97.36,7408492,18.0,0.13447367005540314,
20240429 050305.884,5405,39754984,615,227.36,7409243,18.0,0.16215076778388546,
20240429 050307.109,5406,39756210,671,277.06,7409626,18.0,0.20153164046755342,
20240429 050346.573,5407,39795683,408,90.57,7416990,18.0,0.12440750923725756,
20240429 050421.868,5408,39830983,440,109.25,7423527,18.0,0.08980126978995483,
20240429 050428.427,5409,39837545,377,76.28,7424841,18.0,0.09406806765375426,
20240429 050434.146,5410,39843265,355,68.3,7425964,18.0,0.09477325498744255,
20240429 050436.253,5411,39845372,463,119.23,7426339,18.0,0.09336806625397982,
20240429 050445.307,5412,39854429,433,104.37,7428025,18.0,0.09222284728818717,
20240429 050447.449,5413,39856570,432,101.61,7428403,18.0,0.09435208423754081,
20240429 050449.825,5414,39858948,671,277.06,7428781,18.0,0.0962084259339433,
20240429 050450.462,5415,39859584,460,119.54,7428976,18.0,0.09675577873888519,
20240429 050504.139,5416,39873267,67,18.51,7431595,18.0,0.1289224660289302,
20240429 050510.515,5417,39879641,467,121.56,7432708,18.0,0.20556252184101795,
20240429 050524.417,5418,39893548,335,61.77,7435343,18.0,0.1786033220217896,
20240429 050528.489,5419,39897620,415,95.0,7436091,18.0,0.1840163406510498,
20240429 050549.060,5420,39918195,359,69.86,7440016,18.0,0.1373494306866098,
20240429 050557.230,5421,39926368,423,97.36,7441506,18.0,0.1390375818583763,
20240429 050607.502,5422,39936642,399,87.3,7443383,18.0,0.12491724232695839,
20240429 050621.136,5423,39950276,432,101.61,7446002,18.0,0.10951583051330069,
20240429 050621.541,5424,39950683,318,57.28,7446007,18.0,0.10979479353089078,
20240429 050634.232,5425,39963377,419,97.2,7448425,18.0,0.11099641481580144,
20240429 050645.110,5426,39974257,423,97.36,7450483,18.0,0.1057138326550029,
20240429 050653.474,5427,39982623,384,80.08,7451988,18.0,0.11228763600839911,
20240429 050703.060,5428,39992211,369,73.42,7453864,18.0,0.10574066045616522,
20240429 050713.178,5429,40002331,332,61.17,7455725,18.0,0.11888062008131435,
20240429 050725.736,5430,40014892,307,54.48,7457961,18.0,0.11298669016789822,
20240429 050736.296,5431,40025454,409,91.12,7460004,18.0,0.11262022208707796,
20240429 050736.493,5432,40025652,344,64.67,7460009,18.0,0.13270167336810118,
20240429 050736.765,5433,40025921,711,380.66,7460014,18.21,0.13293629692651282,
20240429 050740.359,5434,40029517,423,97.36,7460775,18.0,0.15122415957173319,
20240429 050743.519,5435,40032678,396,85.28,7461342,18.0,0.17120649215018233,
20240429 050753.759,5436,40042920,335,61.77,7463213,18.0,0.1658787426391308,
20240429 050800.042,5437,40049206,348,65.64,7464517,18.0,0.1754940156540662,
20240429 050811.786,5438,40060950,492,134.92,7466564,18.0,0.17062517062517063,
20240429 050819.045,5439,40068210,451,113.08,7468069,18.0,0.18758558592357763,
20240429 050825.773,5440,40074941,369,73.42,7469197,18.0,0.2021141136285547,
20240429 050829.129,5441,40078297,504,143.61,7469946,18.54,0.18998404134052738,
20240429 050841.042,5442,40090213,560,175.34,7472207,18.0,0.15557664483407752,
20240429 050854.119,5443,40103293,371,73.82,7474665,18.0,0.1355748373101952,
20240429 050858.342,5444,40107516,153,26.9,7475415,18.0,0.13364874437004665,
20240429 050904.387,5445,40113564,376,76.43,7476530,18.0,0.14158690604292914,
20240429 050905.009,5446,40113991,275,47.73,7476536,18.0,0.15392430002924562,
20240429 050910.120,5447,40119298,384,80.08,7477654,18.0,0.17142661226728836,
20240429 050911.720,5448,40120899,88,20.96,7477848,18.0,0.18984337921215,
20240429 050911.798,5449,40120977,194,33.0,7477853,18.0,0.21727322107550245,
20240429 051009.023,5450,40178212,384,80.08,7488561,18.0,0.10010611247922797,
20240429 051022.082,5451,40191272,480,130.21,7490990,18.0,0.09897070467141725,
20240429 051023.341,5452,40192534,391,82.35,7491184,18.0,0.11207998027392348,
20240429 051026.068,5453,40195260,551,164.56,7491747,18.0,0.11399129106536261,
20240429 051028.117,5454,40197309,433,104.37,7492128,18.0,0.11943150603129105,
20240429 051035.075,5455,40204271,345,64.98,7493443,18.0,0.11102968933892923,
20240429 051038.157,5456,40207353,335,61.77,7494004,18.0,0.11358860479116734,
20240429 051044.756,5457,40213953,366,72.41,7495122,18.0,0.10748527451739112,
20240429 051054.265,5458,40223465,353,67.64,7496984,18.0,0.0975923956005348,
20240429 051059.239,5459,40228439,387,81.05,7497922,18.0,0.1991397164250438,
20240429 051110.325,5460,40239528,391,82.35,7499980,18.0,0.20728395829446758,0.16880365831222188
