0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240428 192345.052,683,4987624,284,49.41,925986,22.19,0.13679703424029768,
20240428 192352.052,684,4994625,366,72.41,927280,22.19,0.13146823727387463,
20240428 192407.737,685,5010311,451,113.08,930244,22.19,0.12034997773525413,
20240428 192411.738,686,5014315,415,95.0,930993,22.19,0.1162966494935281,
20240428 192416.736,687,5019313,362,70.92,931925,22.19,0.125365125929269,
20240428 192421.936,688,5024515,307,54.48,932856,22.19,0.1301202310935304,
20240428 192430.724,689,5033303,384,80.08,934519,22.19,0.12203307096223077,
20240428 192431.266,690,5033845,366,72.41,934524,22.19,0.13623606986185663,
20240428 192440.605,691,5043186,370,73.62,936380,22.19,0.13731171131585812,
20240428 192447.773,692,5050354,647,246.69,937679,22.19,0.15943623347842031,
20240428 192448.263,693,5050846,231,39.55,937684,22.19,0.17790112255608334,
20240428 192454.758,694,5057342,344,64.67,938971,22.19,0.2126709342634142,
20240428 192458.966,695,5061551,408,90.57,939713,22.19,0.21173879901753195,
20240428 192509.672,696,5072260,376,76.43,941756,22.19,0.188907359830739,
20240428 192512.763,697,5075351,391,82.35,942316,22.19,0.1967458240698841,
20240428 192525.994,698,5088584,365,71.38,944726,22.19,0.18092998009770217,
20240428 192529.979,699,5092571,369,73.42,945471,22.19,0.17032003133888576,
20240428 192534.721,700,5097313,345,64.98,946403,22.19,0.18478823268534258,
20240428 192536.152,701,5098744,387,81.05,946592,22.19,0.2067012546766159,
20240428 192537.685,702,5100277,387,81.05,946967,22.19,0.20233903929424144,
20240428 192538.230,703,5100823,334,61.44,946973,22.19,0.23003312476996687,
20240428 192544.922,704,5107514,582,193.83,948268,22.19,0.21759944294542605,
20240428 192549.258,705,5111852,435,104.92,949023,22.19,0.2526145607032789,
20240428 192549.864,706,5112459,376,76.43,949213,22.19,0.2695345138945042,
20240428 192606.164,707,5128763,271,46.93,952173,22.19,0.24894199651481203,
20240428 192607.752,708,5130350,391,82.35,952546,22.19,0.2647393640960474,
20240428 192610.738,709,5133337,159,27.66,953107,22.19,0.2776466668517644,
20240428 192618.088,710,5140689,334,61.44,954394,22.19,0.2384586035864174,
20240428 192629.652,711,5152256,51,15.86,956607,22.19,0.1924298112263552,
20240428 192639.688,712,5162293,371,73.82,958445,22.19,0.16271274691659346,
20240428 192650.797,713,5173402,467,121.56,960481,22.19,0.15180265654648956,
20240428 192651.157,714,5173764,284,49.41,960486,22.19,0.16155349844100875,
20240428 192659.588,715,5182196,403,88.99,962148,22.19,0.14342263782915496,
20240428 192702.087,716,5184695,428,101.58,962523,22.19,0.17881730236217655,
20240428 192714.595,717,5197205,153,26.9,964941,22.19,0.14960429663539937,
20240428 192716.835,718,5199447,216,36.85,965314,22.19,0.15129279694993722,
20240428 192737.803,719,5220418,335,61.77,969165,22.19,0.12544690459762906,
20240428 192756.114,720,5238733,349,66.33,972489,22.19,0.11565774559922277,
20240428 192804.814,721,5247434,384,80.08,974152,22.19,0.11747292249136573,
20240428 192823.203,722,5265826,352,66.89,977493,22.19,0.10821808107698634,
20240428 192824.185,723,5266809,275,47.73,977682,22.19,0.10749451777959323,
20240428 192830.090,724,5272716,225,38.48,978793,22.19,0.11049479569512277,
20240428 192851.095,725,5293724,391,82.35,982645,22.19,0.09173638632027008,
20240428 192857.131,726,5299763,423,97.36,983762,22.19,0.0975267223219162,
20240428 192903.598,727,5306229,391,82.35,985064,22.19,0.09366540842801345,
20240428 192905.863,728,5308495,353,67.64,985440,22.19,0.11355893708834885,
20240428 192932.720,729,5335359,60,17.43,990421,22.19,0.10351323934331201,
20240428 192942.968,730,5345608,143,25.74,992261,22.19,0.10188071805530086,
20240428 192953.067,731,5355709,327,59.28,994098,22.19,0.11127926644707557,
20240428 192958.759,732,5361401,368,72.93,995210,22.19,0.10573730623638633,
20240428 193021.076,733,5383723,332,61.17,999272,22.19,0.09010145423747139,
20240428 193031.102,734,5393750,391,82.35,1001117,22.19,0.09999300048996569,
20240428 193037.331,735,5399981,344,64.67,1002232,22.19,0.0998003992015968,
20240428 193046.017,736,5408667,387,81.05,1003899,22.19,0.09763813354943907,
20240428 193047.697,737,5410348,335,61.77,1004275,22.19,0.09819902979358563,
20240428 193048.940,738,5411591,319,57.64,1004464,22.19,0.13119916032537393,
20240428 193050.829,739,5413479,536,160.18,1004838,22.19,0.1473600447974536,
