0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 081444.125,6878,51255656,67,18.51,9563470,18.0,0.15170363178494492,
20240429 081444.828,6879,51256357,352,66.89,9563660,18.0,0.17222671925322494,
20240429 081453.192,6880,51264722,448,112.41,9565151,18.0,0.1527650473571647,
20240429 081510.435,6881,51281970,339,62.98,9568357,18.0,0.12703252032520326,
20240429 081516.159,6882,51287696,51,15.86,9569479,18.0,0.1239172728286596,
20240429 081540.719,6883,51312260,531,160.62,9574112,18.0,0.13799765403988132,
20240429 081542.259,6884,51313801,352,66.89,9574308,18.0,0.14950141278835086,
20240429 081553.041,6885,51324583,387,81.05,9576360,18.0,0.13120088166992483,
20240429 081553.985,6886,51325527,454,115.28,9576552,18.0,0.13461486686589666,
20240429 081557.680,6887,51329224,364,71.71,9577308,18.0,0.13595268846441438,
20240429 081600.386,6888,51331932,358,69.1,9577688,18.0,0.1323486593080812,
20240429 081604.309,6889,51335855,384,80.08,9578435,18.0,0.14061335545650125,
20240429 081619.007,6890,51350556,403,88.99,9581245,18.0,0.14583211806568278,
20240429 081636.217,6891,51367770,423,97.36,9584435,18.0,0.12490944065552473,
20240429 081649.751,6892,51381306,319,57.64,9587058,18.0,0.1448603546181481,
20240429 081652.312,6893,51383867,335,61.77,9587433,18.0,0.14274906142492114,
20240429 081704.264,6894,51395822,359,69.86,9589664,18.0,0.1404040829507322,
20240429 081706.140,6895,51397698,371,73.82,9590040,18.0,0.1385905342665096,
20240429 081707.332,6896,51398890,384,80.08,9590231,18.0,0.14357089530810313,
20240429 081710.098,6897,51401656,371,73.82,9590795,18.0,0.14344732614184072,
20240429 081712.628,6898,51404187,327,59.28,9591360,18.0,0.14637216586893836,
20240429 081737.341,6899,51428904,344,64.67,9595825,18.0,0.12765848801286797,
20240429 081748.356,6900,51439923,423,97.36,9597870,18.0,0.13862127282052705,
20240429 081751.411,6901,51442978,358,69.1,9598436,18.0,0.16217969510217323,
20240429 081759.126,6902,51450694,430,101.41,9599931,18.0,0.14966923099949114,
20240429 081759.414,6903,51450983,295,51.75,9599937,18.0,0.1813236627379873,
20240429 081807.966,6904,51459536,396,85.28,9601616,18.0,0.16174424999191278,
20240429 081814.112,6905,51465660,399,87.3,9602745,18.0,0.1497454327643007,
20240429 081814.155,6906,51465690,414,93.93,9602750,18.0,0.15611096367297875,
20240429 081817.630,6907,51469202,429,103.64,9603505,18.0,0.1538414202639919,
20240429 081821.050,6908,51472622,448,112.41,9604071,18.0,0.22878583358118465,
20240429 081832.288,6909,51483862,504,143.61,9606138,18.0,0.22762451060730218,
20240429 081848.058,6910,51499636,385,80.11,9609160,18.0,0.17653185517326603,
20240429 081910.142,6911,51521724,522,154.94,9613277,18.0,0.14081333783936012,
20240429 081911.044,6912,51522625,527,155.96,9613471,18.0,0.1396063102052213,
20240429 081914.375,6913,51525959,396,85.28,9614041,18.0,0.15058199942778838,
20240429 081925.933,6914,51537517,487,132.65,9616288,18.0,0.13923504267554057,
20240429 081927.187,6915,51538772,591,188.65,9616481,18.0,0.13692627889144485,
20240429 081931.660,6916,51543246,319,57.64,9617431,18.0,0.135080372821829,
20240429 081941.236,6917,51552824,485,135.76,9619112,18.0,0.12471004913575935,
20240429 081949.923,6918,51561512,440,109.25,9620806,18.0,0.1288078830424422,
20240429 082001.186,6919,51572780,172,29.49,9622871,18.0,0.1367465266382234,
20240429 082026.294,6920,51597892,435,104.92,9627513,18.0,0.13131631473894317,
20240429 082028.866,6921,51600465,412,92.93,9628081,18.0,0.1284983680707255,
20240429 082038.861,6922,51610463,384,80.08,9629955,18.0,0.11836280567194564,
20240429 082040.265,6923,51611865,595,212.63,9630147,18.0,0.13453156110423506,
20240429 082042.972,6924,51614572,455,117.03,9630716,18.0,0.13195223329154845,
20240429 082045.147,6925,51616748,481,129.57,9631099,18.0,0.13607849007307415,
20240429 082045.945,6926,51617546,591,188.65,9631292,18.0,0.15453800862322087,
20240429 082057.150,6927,51628754,376,76.43,9633374,18.0,0.14874975828164277,
20240429 082107.060,6928,51638667,138,25.22,9635243,18.0,0.15180496098612503,
20240429 082110.373,6929,51641980,345,64.98,9635804,18.0,0.22686540075773043,
20240429 082135.592,6930,51667205,423,97.36,9640655,18.0,0.14986661870934867,0.14354719864077564
