0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 010125.390,3401,25251519,364,71.71,4700331,19.61,0.18477457501847747,
20240429 010132.623,3402,25258755,263,45.37,4701636,19.72,0.17203709119686203,
20240429 010133.586,3403,25259717,363,71.2,4701825,19.61,0.17625493513818388,
20240429 010136.114,3404,25262245,364,71.71,4702386,19.61,0.23228803716608595,
20240429 010137.852,3405,25263984,330,60.13,4702577,19.61,0.2882924438550466,
20240429 010142.592,3406,25268725,353,67.64,4703509,19.61,0.2752697643690817,
20240429 010142.651,3407,25268783,617,223.47,4703514,19.61,0.27768521603909807,
20240429 010146.622,3408,25272758,359,69.86,4704275,19.61,0.3199181009661527,
20240429 010148.352,3409,25274487,391,82.35,4704650,19.61,0.3899547652472313,
20240429 010148.419,3410,25274554,394,84.01,4704655,19.61,0.4342350948803682,
20240429 010204.438,3411,25290575,280,48.67,4707631,19.61,0.3143171460003143,
20240429 010205.377,3412,25291513,504,143.61,4707821,19.61,0.3145544336447422,
20240429 010209.542,3413,25295681,376,76.43,4708576,19.61,0.2991504128275697,
20240429 010224.555,3414,25310697,327,59.28,4711361,19.61,0.21411900734428194,
20240429 010227.811,3415,25313954,415,95.0,4711921,19.61,0.2211459784603817,
20240429 010235.514,3416,25321660,384,80.08,4713418,19.61,0.18916822730454194,
20240429 010240.481,3417,25326626,261,45.09,4714354,19.61,0.1856699901594905,
20240429 010248.555,3418,25334703,353,67.64,4715834,19.72,0.16610467916881216,
20240429 010254.137,3419,25340285,348,65.64,4716953,19.61,0.15216531239538633,
20240429 010259.736,3420,25345885,433,104.37,4717888,19.61,0.18083836666787226,
20240429 010302.640,3421,25348791,425,99.48,4718452,19.61,0.1746328344655362,
20240429 010315.088,3422,25361240,510,148.47,4720885,19.61,0.15256461111280625,
20240429 010316.547,3423,25362699,560,175.34,4721077,19.61,0.1923372826588706,
20240429 010320.294,3424,25366449,348,65.64,4721837,19.61,0.19053788845912012,
20240429 010335.178,3425,25381336,255,43.96,4724622,19.82,0.16760525610083132,
20240429 010341.568,3426,25387726,408,90.57,4725736,19.61,0.1637009511025259,
20240429 010350.481,3427,25396640,519,154.3,4727418,19.61,0.1614830604269612,
20240429 010351.196,3428,25397357,391,82.35,4727610,19.61,0.17525718992621672,
20240429 010352.215,3429,25398374,434,104.89,4727800,19.61,0.1905524114407668,
20240429 010355.045,3430,25401207,318,57.28,4728364,19.61,0.19082148649937983,
20240429 010403.060,3431,25409223,226,38.63,4729852,19.72,0.20845493204369214,
20240429 010404.731,3432,25410894,339,62.98,4730044,19.61,0.20753777187448116,
20240429 010416.354,3433,25422520,393,83.55,4732279,19.61,0.17838030681412773,
20240429 010425.147,3434,25431315,284,49.41,4733953,19.61,0.20012407692769515,
20240429 010437.740,3435,25443910,371,73.82,4736174,19.61,0.17802463860998363,
20240429 010502.791,3436,25468966,319,57.64,4740813,19.72,0.13829345871940257,
20240429 010508.193,3437,25474370,371,73.82,4741930,19.61,0.1298751899424653,
20240429 010511.291,3438,25477468,295,51.75,4742490,19.61,0.1264606201628813,
20240429 010511.559,3439,25477736,376,76.43,4742495,19.61,0.13069503620252504,
20240429 010520.718,3440,25486897,353,67.64,4744168,19.61,0.12876973396172964,
20240429 010521.567,3441,25487746,305,53.88,4744358,19.61,0.13014732677390806,
20240429 010525.160,3442,25491341,332,61.17,4745105,19.61,0.1453361625439642,
20240429 010527.691,3443,25493871,384,80.08,4745481,19.61,0.1598874392427731,
20240429 010538.348,3444,25504531,398,85.63,4747527,19.61,0.1649947201689546,
20240429 010539.097,3445,25505281,287,50.23,4747718,19.61,0.27543656695862945,
20240429 010550.472,3446,25516657,391,82.35,4749764,19.61,0.23652404266893728,
20240429 010555.034,3447,25521220,355,68.3,4750696,19.61,0.22860800585236493,
20240429 010604.639,3448,25530827,313,56.02,4752369,19.61,0.18839487565938207,
20240429 010610.598,3449,25536788,423,97.36,4753489,19.61,0.20048115477145148,
20240429 010625.568,3450,25551760,348,65.64,4756295,19.61,0.15624755863189638,
20240429 010629.524,3451,25555719,344,64.67,4757041,19.61,0.15536635386240755,
20240429 010633.113,3452,25559307,608,202.86,4757789,19.61,0.15285378007398123,
20240429 010644.072,3453,25570269,384,80.08,4759870,19.61,0.15215142109427301,
20240429 010652.261,3454,25578460,363,71.2,4761360,19.61,0.1366792411568531,
20240429 010702.540,3455,25588740,287,50.23,4763221,19.61,0.13875783981794973,
20240429 010706.098,3456,25592300,357,68.97,4763969,19.61,0.14071822582460883,
20240429 010711.084,3457,25597287,56,16.76,4764901,19.61,0.15050041387613816,
20240429 010713.235,3458,25599438,408,90.57,4765274,19.61,0.1596500470967639,
20240429 010716.670,3459,25602874,344,64.67,4765838,19.61,0.19568705725803295,
20240429 010717.018,3460,25603221,319,57.64,4766028,19.61,0.21055291194677223,
20240429 010724.029,3461,25610234,330,60.13,4767331,19.72,0.19640191688270878,
20240429 010724.312,3462,25610517,358,69.1,4767337,19.61,0.24850894632206758,
20240429 010742.075,3463,25628282,455,117.03,4770683,19.61,0.20074677801421287,
20240429 010752.226,3464,25638437,359,69.86,4772551,19.61,0.2012639375276738,
20240429 010754.537,3465,25640749,300,52.79,4772927,19.61,0.20644521976093644,
20240429 010814.375,3466,25660590,519,154.3,4776645,19.61,0.15800034760076473,
20240429 010814.566,3467,25660783,391,82.35,4776650,19.61,0.16304968123787317,
20240429 010815.075,3468,25661292,327,59.28,4776840,19.61,0.1712182176183546,
20240429 010815.307,3469,25661521,590,200.72,4776845,19.61,0.17155895623531026,
20240429 010822.178,3470,25668396,399,87.3,4778177,19.61,0.17197200295791845,
20240429 010828.250,3471,25674469,384,80.08,4779296,19.61,0.1564015139666552,
20240429 010830.342,3472,25676561,409,91.12,4779672,19.61,0.20718088963474007,
20240429 010833.488,3473,25679708,415,95.0,4780235,19.61,0.24235373951820077,
20240429 010835.480,3474,25681699,572,183.73,4780615,19.61,0.24424199496861493,
20240429 010836.361,3475,25682579,563,181.65,4780809,19.61,0.4548348949331393,
20240429 010838.224,3476,25684446,398,85.63,4781191,19.61,0.42268999915461997,
20240429 010844.620,3477,25690843,352,66.89,4782310,19.61,0.3384667456422406,
20240429 010900.990,3478,25707215,408,90.57,4785466,19.61,0.21889980955716568,
20240429 010903.107,3479,25709333,327,59.28,4785845,19.61,0.2443255393486281,
20240429 010922.537,3480,25728769,88,20.96,4789368,19.61,0.184206163538232,
20240429 010932.249,3481,25738481,384,80.08,4791218,19.61,0.16153262151291453,
20240429 010944.509,3482,25750742,462,120.87,4793449,19.61,0.14080342433927992,
20240429 010957.596,3483,25763835,99,21.91,4795888,19.61,0.12177894685566759,
20240429 011002.349,3484,25768587,391,82.35,4796816,19.61,0.11629529701818858,
20240429 011006.570,3485,25772810,364,71.71,4797561,19.61,0.11319131596223937,
20240429 011007.452,3486,25773691,241,41.39,4797751,19.61,0.12072628935677034,
20240429 011012.984,3487,25779225,307,54.48,4798863,19.61,0.1389004639275495,
20240429 011022.315,3488,25788533,352,66.89,4800537,19.72,0.12624987375012625,
20240429 011022.362,3489,25788561,307,54.48,4800542,19.61,0.1671541997492687,
20240429 011030.182,3490,25796426,348,65.64,4802034,19.61,0.17261319110006387,
20240429 011031.174,3491,25797416,462,120.87,4802225,19.61,0.21429336762027215,
20240429 011033.368,3492,25799612,384,80.08,4802603,19.61,0.27954825002795486,
20240429 011051.146,3493,25817396,344,64.67,4805946,19.61,0.20493063098141281,
20240429 011054.308,3494,25820557,655,252.34,4806508,19.61,0.20947672713561524,
20240429 011058.383,3495,25824633,345,64.98,4807267,19.61,0.1963440733541458,
20240429 011059.247,3496,25825498,327,59.28,4807457,19.61,0.2161554590061172,
20240429 011121.936,3497,25848190,409,91.12,4811725,19.61,0.16772613676389192,
20240429 011122.013,3498,25848268,376,76.43,4811730,19.61,0.1676417830380044,
20240429 011129.114,3499,25855371,371,73.82,4813033,19.61,0.16968709699314463,
20240429 011131.391,3500,25857648,425,99.48,4813409,19.61,0.16606606107909727,
20240429 011141.096,3501,25867356,403,88.99,4815283,19.61,0.14764942121426886,
20240429 011148.269,3502,25874530,355,68.3,4816583,19.72,0.1750608336396898,
20240429 011149.128,3503,25875389,344,64.67,4816774,19.61,0.18241517694272164,
20240429 011159.033,3504,25885297,70,18.93,4818635,19.61,0.16488046166529266,
20240429 011208.380,3505,25894644,391,82.35,4820295,19.61,0.14464872058206646,
20240429 011208.488,3506,25894753,377,76.28,4820300,19.61,0.21481354184567794,
20240429 011211.061,3507,25897326,391,82.35,4820862,19.61,0.20388191159680313,
20240429 011215.563,3508,25901830,399,87.3,4821610,19.61,0.21528988783396844,
20240429 011218.034,3509,25904301,366,72.41,4822171,19.61,0.21439444289604012,
20240429 011236.507,3510,25922778,386,80.48,4825513,19.61,0.18046958185197884,
20240429 011259.544,3511,25945819,352,66.89,4829781,19.61,0.14030164854437038,
20240429 011300.293,3512,25946568,387,81.05,4829972,19.61,0.14051851331412912,
20240429 011303.057,3513,25949334,344,64.67,4830533,19.61,0.1561914282144196,
20240429 011313.433,3514,25959710,480,130.21,4832397,19.61,0.153720812260772,
20240429 011334.287,3515,25980571,67,18.51,4836345,19.61,0.1165514749589156,
20240429 011335.327,3516,25981609,352,66.89,4836533,19.61,0.11867182493532384,
20240429 011344.410,3517,25990693,280,48.67,4838208,19.61,0.11255304062039237,
20240429 011351.273,3518,25997557,444,109.09,4839504,19.61,0.10725125752099443,
20240429 011405.146,3519,26011436,415,95.0,4842119,19.61,0.11281715723327204,
20240429 011407.326,3520,26013617,98,21.83,4842496,19.61,0.14753179310141337,
20240429 011432.429,3521,26038723,318,57.28,4847116,19.61,0.10853520882174178,
20240429 011438.074,3522,26044370,387,81.05,4848230,19.61,0.10524432469979057,
20240429 011455.904,3523,26062203,339,62.98,4851579,19.61,0.09758858603897688,
20240429 011510.968,3524,26077270,415,95.0,4854371,19.61,0.10343293925383477,
20240429 011514.434,3525,26080738,231,39.55,4854935,19.61,0.10090104634385058,
20240429 011523.226,3526,26089531,335,61.77,4856604,19.72,0.10119818652849741,
20240429 011523.431,3527,26089737,133,24.73,4856610,19.61,0.10850929924694547,
20240429 011533.057,3528,26099364,371,73.82,4858460,19.61,0.11375140767366997,
20240429 011536.026,3529,26102335,359,69.86,4859023,19.61,0.11273957158962795,
20240429 011536.878,3530,26102998,455,117.03,4859029,19.61,0.15516144548402613,
20240429 011540.129,3531,26106438,423,97.36,4859777,19.61,0.16114736926919668,
20240429 011546.211,3532,26112520,536,160.18,4860901,19.61,0.1987794939074085,
20240429 011606.930,3533,26133244,399,87.3,4864856,19.61,0.17869268432150387,
20240429 011616.868,3534,26142986,359,69.86,4866528,19.61,0.16016913861037255,
20240429 011617.074,3535,26143391,355,68.3,4866718,19.61,0.1857079185856485,
20240429 011621.255,3536,26147571,419,97.2,4867469,19.61,0.17293857221914777,
20240429 011622.115,3537,26148432,369,73.42,4867661,19.61,0.20384035223612867,
20240429 011623.045,3538,26149363,384,80.08,4867853,19.61,0.2126799804334418,
20240429 011631.304,3539,26157623,546,165.41,4869343,19.61,0.18373571454819387,
20240429 011639.082,3540,26165403,403,88.99,4870856,19.61,0.1696266517395213,
20240429 011641.177,3541,26167498,332,61.17,4871232,19.61,0.18193064803696832,
20240429 011710.167,3542,26196495,327,59.28,4876629,19.61,0.15813526890902477,
20240429 011712.307,3543,26198637,83,20.46,4877005,19.61,0.1803784339544364,
20240429 011714.245,3544,26200572,353,67.64,4877379,19.61,0.17491385492644873,
20240429 011717.994,3545,26204322,271,46.93,4878125,19.61,0.17624561589030474,
20240429 011736.099,3546,26222432,348,65.64,4881457,19.61,0.1351643598615917,
20240429 011737.167,3547,26223499,426,100.89,4881649,19.61,0.13491271147567524,
20240429 011744.642,3548,26230977,364,71.71,4882961,19.61,0.1363549592298672,
20240429 011757.620,3549,26243957,287,50.23,4885380,19.61,0.1273268990806998,
20240429 011812.144,3550,26258485,355,68.3,4888154,19.61,0.10992997460617587,
20240429 011812.353,3551,26258693,504,143.61,4888159,19.61,0.1608078988839932,
20240429 011827.969,3552,26274313,366,72.41,4891165,19.61,0.13216674156115354,
20240429 011838.140,3553,26284484,561,174.17,4893027,19.61,0.11919661481613923,
20240429 011849.353,3554,26295702,159,27.66,4895105,19.61,0.1094582909182456,
20240429 011905.831,3555,26311991,312,55.68,4898063,19.61,0.11144296349128516,
20240429 011912.866,3556,26319219,377,76.28,4899553,19.61,0.10449429983594395,
20240429 011913.064,3557,26319417,389,81.58,4899558,19.61,0.11309402637352696,
20240429 011917.622,3558,26323974,508,144.95,4900303,19.61,0.12499687507812306,
20240429 011920.622,3559,26326977,281,48.9,4900869,19.61,0.14603230234527878,
20240429 011922.208,3560,26328563,357,68.97,4901243,19.61,0.1431536754706177,
20240429 011930.946,3561,26337303,339,62.98,4902918,19.61,0.158788128999476,
20240429 011935.137,3562,26341495,399,87.3,4903668,19.61,0.1754478305875748,
20240429 011936.329,3563,26342687,423,97.36,4903858,19.61,0.21287465940054495,
20240429 011946.861,3564,26353221,344,64.67,4905914,19.61,0.24372410431391664,
20240429 011955.225,3565,26361587,287,50.23,4907404,19.61,0.2360773389362355,
20240429 011956.288,3566,26362650,399,87.3,4907594,19.61,0.23135295206366835,
20240429 011957.337,3567,26363700,412,92.93,4907785,19.61,0.2517940324814302,
20240429 011958.227,3568,26364590,455,117.03,4907976,19.61,0.2659220848291451,
20240429 011958.283,3569,26364646,352,66.89,4907981,19.61,0.2772002772002772,
20240429 012007.101,3570,26373466,252,43.42,4909655,19.61,0.27658691743880515,0.16608537012395472
