0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240428 201712.662,1104,8195651,96,21.67,1521826,22.19,0.1874660217835517,
20240428 201713.363,1105,8196350,428,101.58,1522014,22.19,0.19649839853805193,
20240428 201728.892,1106,8211883,441,109.77,1524813,22.19,0.19067231056705947,
20240428 201733.551,1107,8216543,739,495.61,1525748,22.19,0.1882423808896335,
20240428 201740.809,1108,8223803,370,73.62,1527065,22.19,0.20725388601036268,
20240428 201741.333,1109,8224325,432,101.61,1527255,22.19,0.21219708865594364,
20240428 201749.319,1110,8232314,387,81.05,1528750,22.19,0.21281576539190025,
20240428 201753.412,1111,8236407,412,92.93,1529497,22.19,0.22150356620741593,
20240428 201753.906,1112,8236901,399,87.3,1529503,22.19,0.22744848291861894,
20240428 201801.394,1113,8244390,345,64.98,1530988,22.19,0.20520397274891242,
20240428 201808.646,1114,8251644,421,97.33,1532286,22.19,0.18088743374997737,
20240428 201815.481,1115,8258481,335,61.77,1533588,22.19,0.21464294146686988,
20240428 201847.664,1116,8290668,428,101.58,1539503,22.19,0.13492909476070325,
20240428 201913.687,1117,8316696,430,101.41,1544347,22.19,0.1076681237752751,
20240428 201918.882,1118,8321892,399,87.3,1545283,22.19,0.10251258341961475,
20240428 201940.322,1119,8343335,457,118.95,1549363,22.19,0.0900876552885958,
20240428 202006.396,1120,8369415,384,80.08,1554215,22.19,0.07519701618239788,
20240428 202019.683,1121,8382701,440,109.25,1556630,22.19,0.06859792697064696,
20240428 202024.732,1122,8387752,401,87.91,1557566,22.19,0.06976517043631138,
20240428 202030.572,1123,8393594,335,61.77,1558683,22.19,0.07045925341375084,
20240428 202041.464,1124,8404487,348,65.64,1560725,22.19,0.06850112684353657,
20240428 202045.423,1125,8408446,387,81.05,1561470,22.19,0.08491919938178823,
20240428 202047.550,1126,8410572,655,252.34,1561846,22.19,0.10653825255958152,
20240428 202055.789,1127,8418814,369,73.42,1563353,22.19,0.10319171989639551,
20240428 202106.583,1128,8429608,504,143.61,1565395,22.19,0.11592724406162692,
20240428 202106.720,1129,8429747,435,104.92,1565400,22.19,0.1657715005636231,
20240428 202107.551,1130,8430576,739,495.61,1565591,22.19,0.20890782986546336,
20240428 202119.634,1131,8442662,423,97.36,1567843,22.19,0.18214272704090925,
20240428 202120.323,1132,8443352,199,33.86,1568033,22.19,0.20100098490482604,
20240428 202130.519,1133,8453550,313,56.02,1569878,22.19,0.2038528182652125,
20240428 202131.507,1134,8454538,326,59.13,1570067,22.19,0.21699505251280268,
20240428 202135.525,1135,8458556,327,59.28,1570808,22.19,0.20844189682126107,
20240428 202138.834,1136,8461865,377,76.28,1571366,22.19,0.23231501916598907,
20240428 202151.413,1137,8474446,332,61.17,1573780,22.19,0.2230649118893598,
20240428 202208.682,1138,8491718,492,134.92,1576921,22.19,0.16138923856557244,
20240428 202211.325,1139,8494361,376,76.43,1577486,22.19,0.15680371311192648,
20240428 202216.717,1140,8499755,332,61.17,1578419,22.19,0.17518350472119545,
20240428 202218.317,1141,8501354,359,69.86,1578795,22.19,0.17243163085836466,
20240428 202227.327,1142,8510366,355,68.3,1580458,22.19,0.17603154485283762,
20240428 202229.275,1143,8512313,455,117.03,1580833,22.19,0.17310621797534967,
20240428 202232.182,1144,8515221,179,30.55,1581398,22.19,0.17650069717775385,
20240428 202240.353,1145,8523394,403,88.99,1582879,22.19,0.16255140688242656,
20240428 202241.455,1146,8524495,359,69.86,1583069,22.19,0.1998321410015587,
20240428 202244.674,1147,8527715,337,62.3,1583630,22.19,0.2778395198933096,
20240428 202249.818,1148,8532859,368,72.93,1584561,22.19,0.259787493830047,
20240428 202251.621,1149,8534662,614,229.43,1584936,22.19,0.2865001146000458,
20240428 202254.156,1150,8537198,721,433.48,1585503,22.19,0.27902564245654177,
20240428 202255.280,1151,8538321,476,129.76,1585695,22.19,0.3577433549171824,
20240428 202257.519,1152,8540563,313,56.02,1586072,22.19,0.3540574989378275,
20240428 202304.638,1153,8547683,281,48.9,1587370,22.19,0.30810944047325606,
20240428 202305.475,1154,8548519,177,30.25,1587559,22.19,0.39805747950003983,
20240428 202312.193,1155,8555212,384,80.08,1588854,22.19,0.32533021016331576,
20240428 202312.240,1156,8555227,334,61.44,1588859,22.19,0.3627657258942175,
20240428 202315.632,1157,8558678,265,45.75,1589423,22.19,0.38738668939335247,
20240428 202320.639,1158,8563685,384,80.08,1590350,22.19,0.34461368805568954,
20240428 202321.785,1159,8564832,357,68.97,1590541,22.19,0.36193854283542654,
20240428 202326.522,1160,8569568,455,117.03,1591472,22.19,0.3200819409768901,
20240428 202334.368,1161,8577418,348,65.64,1592966,22.19,0.27137778501451876,
20240428 202334.635,1162,8577684,403,88.99,1592972,22.19,0.3333666700003334,
20240428 202336.796,1163,8579846,326,59.13,1593347,22.29,0.3192746080904186,
20240428 202343.585,1164,8586636,349,66.33,1594644,22.19,0.31855249745158004,
20240428 202353.212,1165,8596263,419,97.2,1596499,22.19,0.24406912037489017,
20240428 202412.582,1166,8615635,307,54.48,1600027,22.19,0.17559262510974538,
20240428 202437.407,1167,8640464,428,101.58,1604642,22.19,0.13026260942059192,
20240428 202439.686,1168,8642744,399,87.3,1605019,22.19,0.12836805689272282,
20240428 202442.284,1169,8645342,444,109.09,1605581,22.19,0.13199229165016763,
20240428 202444.147,1170,8647205,355,68.3,1605958,22.19,0.1433095917109732,
20240428 202445.280,1171,8648338,441,109.77,1606149,22.29,0.1415528345955128,
20240428 202447.645,1172,8650703,480,130.21,1606528,22.19,0.14114525257942948,
20240428 202515.465,1173,8678526,513,148.53,1611758,22.19,0.108837614279495,
20240428 202516.330,1174,8679393,440,109.25,1611950,22.19,0.12031088332250536,
20240428 202516.491,1175,8679556,422,97.97,1611955,22.19,0.15647248431363345,
20240428 202520.269,1176,8683333,368,72.93,1612700,22.19,0.2333068918855863,
20240428 202529.198,1177,8692263,312,55.68,1614372,22.19,0.20197123929552432,
20240428 202529.500,1178,8692566,339,62.98,1614377,22.19,0.21179261267366994,
20240428 202530.318,1179,8693383,350,66.46,1614567,22.19,0.21658616880725998,
20240428 202535.157,1180,8698223,396,85.28,1615500,22.19,0.20049321330472963,
20240428 202536.276,1181,8699342,333,61.18,1615690,22.19,0.20563015360572473,
20240428 202546.195,1182,8709262,295,51.75,1617548,22.19,0.3254149040026033,
20240428 202550.219,1183,8713287,422,97.97,1618289,22.19,0.2950809997344271,
20240428 202554.632,1184,8717701,318,57.28,1619035,22.19,0.26218505020843713,
20240428 202558.209,1185,8721277,368,72.93,1619777,22.19,0.2635740643120717,
20240428 202600.281,1186,8723351,359,69.86,1620152,22.19,0.3217192677669466,
20240428 202609.537,1187,8732606,536,160.18,1621823,22.19,0.24976896370856957,
20240428 202632.703,1188,8755776,444,109.09,1626144,22.19,0.160294942694558,
20240428 202634.659,1189,8757734,384,80.08,1626521,22.19,0.16806157776209202,
20240428 202650.412,1190,8773489,384,80.08,1629492,22.19,0.1348872342721485,
20240428 202656.414,1191,8779492,387,81.05,1630610,22.19,0.14241159800054118,
20240428 202705.706,1192,8788784,639,249.88,1632281,22.19,0.13247314107064795,
20240428 202717.361,1193,8800441,281,48.9,1634537,22.19,0.12087659708203895,
20240428 202725.217,1194,8808298,396,85.28,1636017,22.19,0.11493196027951454,
20240428 202740.406,1195,8823490,67,18.51,1638802,22.29,0.09987515605493133,
20240428 202759.338,1196,8842425,339,62.98,1642291,22.29,0.0910738517864136,
20240428 202808.409,1197,8851495,376,76.43,1643964,22.19,0.10448665705389422,
20240428 202831.317,1198,8874405,448,112.41,1648230,22.19,0.08572065353426254,
20240428 202844.579,1199,8887670,415,95.0,1650657,22.19,0.08759098513580982,
20240428 202845.387,1200,8888479,145,25.96,1650847,22.19,0.09176585025648555,
20240428 202854.677,1201,8897770,408,90.57,1652509,22.19,0.09176753448165108,
20240428 202859.350,1202,8902444,419,97.2,1653440,22.19,0.09804978968320112,
20240428 202901.228,1203,8904323,391,82.35,1653818,22.19,0.1041547322702607,
20240428 202903.148,1204,8906242,399,87.3,1654194,22.19,0.12085760556911845,
20240428 202915.577,1205,8918673,384,80.08,1656419,22.19,0.13116646335864846,
20240428 202918.648,1206,8921744,313,56.02,1656979,22.19,0.1423710474237959,
20240428 202924.311,1207,8927383,472,125.87,1658091,22.19,0.18870060761595653,
20240428 202924.358,1208,8927399,371,73.82,1658096,22.19,0.2513889238040172,
20240428 202946.173,1209,8949273,487,132.65,1662181,22.19,0.16451156516303095,
20240428 202949.863,1210,8952964,419,97.2,1662749,22.19,0.18120537817562427,
20240428 203000.339,1211,8963440,690,313.65,1664795,22.19,0.16396399350702587,
20240428 203001.616,1212,8964719,423,97.36,1664988,22.19,0.16559581373782872,
20240428 203003.106,1213,8966208,300,52.79,1665364,22.19,0.1667834150572067,
20240428 203003.460,1214,8966562,422,97.97,1665369,22.19,0.20884238665079463,
20240428 203015.305,1215,8978409,408,90.57,1667599,22.19,0.17650069717775385,
20240428 203018.175,1216,8981280,390,82.7,1668161,22.19,0.1856527550868855,
20240428 203028.418,1217,8991525,422,97.97,1670017,22.19,0.1561036528254761,
20240428 203028.845,1218,8991951,359,69.86,1670022,22.19,0.23434570678665168,
20240428 203033.863,1219,8996970,359,69.86,1670953,22.19,0.22727272727272727,
20240428 203038.528,1220,9001635,345,64.98,1671886,22.19,0.26185550813061353,
20240428 203043.081,1221,9006189,399,87.3,1672818,22.19,0.24116724948751958,
20240428 203045.392,1222,9008499,460,119.54,1673193,22.19,0.23648488861561745,
20240428 203052.504,1223,9015614,409,91.12,1674503,22.19,0.203898540086453,
20240428 203059.335,1224,9022445,368,72.93,1675805,22.19,0.2271178741766977,
20240428 203100.209,1225,9023320,348,65.64,1675995,22.19,0.23790265023552362,
20240428 203102.149,1226,9025260,280,48.67,1676372,22.19,0.29646319409445315,
20240428 203102.209,1227,9025319,323,58.48,1676377,22.19,0.2997242536866083,
20240428 203107.306,1228,9030418,352,66.89,1677303,22.19,0.2990162365816464,
20240428 203109.473,1229,9032584,349,66.33,1677678,22.19,0.3231539828728389,
20240428 203110.457,1230,9033543,510,148.47,1677868,22.19,0.3652834599649328,
20240428 203110.504,1231,9033583,423,97.36,1677873,22.19,0.398215992354253,
20240428 203119.557,1232,9042670,408,90.57,1679545,22.19,0.3696447713747089,
20240428 203122.093,1233,9045204,448,112.41,1680106,22.19,0.4394059231918446,
20240428 203154.374,1234,9077491,371,73.82,1686076,22.19,0.18462106526354657,
20240428 203211.468,1235,9094589,376,76.43,1689228,22.19,0.1442605923339921,
20240428 203213.063,1236,9095997,312,55.68,1689418,22.19,0.14113529229119035,
20240428 203216.104,1237,9099225,364,71.71,1690161,22.19,0.14535306258902875,
20240428 203217.812,1238,9100933,364,71.71,1690351,22.19,0.14632932878736885,
20240428 203219.063,1239,9101997,412,92.93,1690541,22.19,0.14575984607760256,
20240428 203233.143,1240,9116265,335,61.77,1693330,22.19,0.12100824066118904,
20240428 203240.127,1241,9123251,344,64.67,1694632,22.19,0.12411567580985479,
20240428 203242.078,1242,9125203,345,64.98,1695008,22.19,0.12502344189535539,
20240428 203243.844,1243,9126968,254,43.77,1695198,22.19,0.20214271275520518,
20240428 203247.404,1244,9130529,348,65.64,1695940,22.19,0.27827248441674085,
20240428 203254.782,1245,9137907,358,69.1,1697241,22.19,0.23969893813370405,
20240428 203255.345,1246,9138470,291,50.97,1697431,22.19,0.254835503682373,
20240428 203257.396,1247,9140523,421,97.33,1697804,22.19,0.25262732417138234,
20240428 203316.366,1248,9159495,352,66.89,1701334,22.19,0.17451093310995935,
20240428 203318.339,1249,9161468,415,95.0,1701709,22.19,0.22125851845296046,
20240428 203324.365,1250,9167494,639,249.88,1702827,22.19,0.22605000226050004,
20240428 203327.292,1251,9170422,364,71.71,1703393,22.19,0.22117043393639138,
20240428 203336.165,1252,9179297,389,81.58,1705066,22.19,0.19112784541579864,
20240428 203337.061,1253,9180193,419,97.2,1705257,22.19,0.20138147693175182,
20240428 203338.487,1254,9181618,337,62.3,1705449,22.19,0.22880677268047134,
20240428 203411.235,1255,9214372,357,68.97,1711569,22.19,0.13176966662274345,
20240428 203413.207,1256,9216342,453,113.81,1711945,22.19,0.13190697919826938,
20240428 203429.156,1257,9232294,366,72.41,1714931,22.19,0.13738150844896277,
20240428 203438.513,1258,9241653,359,69.86,1716606,22.19,0.1247287150447776,
20240428 203504.282,1259,9267425,353,67.64,1721428,22.19,0.1000830689472262,
20240428 203530.156,1260,9293303,274,47.52,1726251,22.19,0.08139080609454356,0.1833818961522279
