0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240428 210209.166,1471,10892527,92,21.32,2023489,22.19,0.43880819693711876,
20240428 210221.259,1472,10904621,422,97.97,2025692,22.19,0.2943947244465379,
20240428 210235.832,1473,10919196,355,68.3,2028476,22.19,0.21385342486259917,
20240428 210239.604,1474,10922969,335,61.77,2029036,22.19,0.21629571950771095,
20240428 210253.153,1475,10936518,490,139.21,2031632,22.19,0.18278194114421495,
20240428 210255.597,1476,10938962,455,117.03,2032012,22.19,0.18036867356877456,
20240428 210308.818,1477,10951987,480,130.21,2034442,22.19,0.1504822957579041,
20240428 210313.017,1478,10956387,390,82.7,2035378,22.19,0.14341235354013396,
20240428 210324.285,1479,10967656,389,81.58,2037424,22.19,0.13163437236731254,
20240428 210326.202,1480,10969573,94,21.5,2037799,22.19,0.12980943974245807,
20240428 210337.035,1481,10980406,428,101.58,2039833,22.19,0.1319679054054054,
20240428 210436.008,1482,11039388,316,56.81,2050826,22.19,0.08321129010784183,
20240428 210436.562,1483,11039941,455,117.03,2050831,22.19,0.08550077805708033,
20240428 210442.054,1484,11045434,504,143.61,2051953,22.19,0.09182652133589224,
20240428 210446.451,1485,11049833,384,80.08,2052708,22.19,0.0902087430313746,
20240428 210500.975,1486,11064358,126,24.09,2055489,22.19,0.08916073004805763,
20240428 210504.039,1487,11067423,352,66.89,2056047,22.19,0.09007223793482372,
20240428 210510.390,1488,11073775,359,69.86,2057165,22.19,0.09424626549172989,
20240428 210526.020,1489,11089408,504,143.61,2060135,22.19,0.0834599142032082,
20240428 210531.264,1490,11094656,302,53.3,2061077,22.19,0.08754344343380402,
20240428 210535.314,1491,11098705,487,132.65,2061819,22.19,0.16861700333861668,
20240428 210553.560,1492,11116959,376,76.43,2065192,22.19,0.12987350320787552,
20240428 210603.423,1493,11126827,409,91.12,2067053,22.19,0.12289692634787204,
20240428 210625.189,1494,11148600,423,97.36,2071142,22.19,0.10127813000060767,
20240428 210625.444,1495,11148856,384,80.08,2071147,22.19,0.11838662704660882,
20240428 210626.227,1496,11149638,307,54.48,2071337,22.19,0.12167226359079183,
20240428 210626.942,1497,11150353,608,202.86,2071526,22.19,0.13063015989131568,
