0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240428 182352.569,211,1394458,167,28.76,259081,22.62,0.15429479563654316,
20240428 182358.542,212,1400432,463,119.23,260185,22.51,0.14506839975048233,
20240428 182408.783,213,1410677,337,62.3,262053,22.51,0.16418204505155315,
20240428 182412.544,214,1414436,451,113.08,262794,22.51,0.15727226975339706,
20240428 182413.736,215,1415629,396,85.28,262986,22.51,0.16304702276136437,
20240428 182416.757,216,1418653,56,16.76,263547,22.51,0.1631640777966323,
20240428 182418.925,217,1420819,478,129.43,263918,22.51,0.16828217555196553,
20240428 182423.745,218,1425642,344,64.67,264854,22.51,0.16627868307283006,
20240428 182423.918,219,1425814,389,81.58,264859,22.51,0.2759914994618166,
20240428 182457.807,220,1459709,370,73.62,271160,22.51,0.1532848953064165,
20240428 182459.632,221,1461535,325,59.05,271536,22.51,0.1636929120969062,
20240428 182511.664,222,1473569,399,87.3,273749,22.51,0.15903054976861056,
20240428 182519.462,223,1481369,364,71.71,275234,22.51,0.14943662392779222,
20240428 182522.383,224,1484291,124,23.92,275792,22.72,0.14567278977959705,
20240428 182540.813,225,1502724,384,80.08,279091,22.51,0.11896830684305701,
20240428 182553.749,226,1515663,337,62.3,281504,22.51,0.10545853370454737,
20240428 182557.887,227,1519802,184,31.36,282246,22.51,0.10622251492426335,
20240428 182605.535,228,1527450,384,80.08,283717,22.51,0.09840873082259857,
20240428 182609.324,229,1531239,430,101.41,284463,22.51,0.1398268943048506,
20240428 182610.321,230,1532238,353,67.64,284653,22.51,0.1414647257706291,
20240428 182633.535,231,1555457,184,31.36,288896,22.51,0.1221433718899244,
20240428 182638.610,232,1560532,364,71.71,289818,22.51,0.12634558043159652,
20240428 182640.776,233,1562698,319,57.64,290193,22.51,0.127562409909048,
20240428 182641.951,234,1563872,428,101.58,290382,22.51,0.16356439530243058,
20240428 182648.426,235,1570351,377,76.28,291682,22.51,0.18289225817071164,
20240428 182704.829,236,1586756,359,69.86,294640,22.51,0.14938304801171165,
20240428 182713.647,237,1595576,366,72.41,296303,22.51,0.14681700728212357,
20240428 182715.522,238,1597451,339,62.98,296677,22.51,0.15106196561829663,
20240428 182720.634,239,1602565,390,82.7,297604,22.51,0.14222121087138936,
20240428 182724.779,240,1606711,335,61.77,298349,22.51,0.19514479743970026,
20240428 182725.385,241,1607316,408,90.57,298538,22.51,0.21378941742383753,
20240428 182731.462,242,1613394,345,64.98,299654,22.51,0.19729313814465532,
20240428 182742.831,243,1624765,355,68.3,301687,22.51,0.164257555847569,
20240428 182743.812,244,1625747,225,38.48,301876,22.51,0.18055104177951106,
20240428 182753.911,245,1635847,542,168.67,303713,22.51,0.20374067886394198,
20240428 182754.436,246,1636373,147,26.19,303905,22.51,0.24516413738998258,
20240428 182807.587,247,1649525,428,101.58,306289,22.51,0.19206760779794488,
20240428 182807.655,248,1649595,339,62.98,306294,22.51,0.2126709342634142,
20240428 182819.491,249,1661432,399,87.3,308508,22.51,0.18277525954086854,
20240428 182820.355,250,1662298,99,21.91,308698,22.51,0.18191740949608878,
20240428 182821.494,251,1663436,366,72.41,308887,22.51,0.19987208186760475,
20240428 182825.670,252,1667613,301,53.09,309628,22.51,0.23343215294474662,
20240428 182832.714,253,1674658,359,69.86,310921,22.51,0.20449061388082287,
20240428 182832.839,254,1674783,390,82.7,310926,22.51,0.2568845047266749,
20240428 182844.347,255,1686292,368,72.93,313152,22.51,0.20035663480996171,
20240428 182845.527,256,1687474,327,59.28,313342,22.51,0.2635740643120717,
20240428 182847.900,257,1689847,364,71.71,313715,22.51,0.24847807181016277,
20240428 182849.707,258,1691655,307,54.48,314089,22.51,0.3309504898067249,
20240428 182850.296,259,1692243,364,71.71,314278,22.51,0.33399018068868774,
20240428 182851.725,260,1693672,610,202.52,314468,22.51,0.3307862789851477,
20240428 182909.862,261,1711813,394,84.01,317844,22.51,0.22628530050687906,
