0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240428 181744.081,144,1025895,396,85.28,190302,22.51,0.18414849734826164,
20240428 181751.545,145,1033360,313,56.02,191784,22.51,0.16243786751567527,
20240428 181753.049,146,1034863,207,35.26,191973,22.51,0.1656698861847882,
20240428 181757.993,147,1039808,359,69.86,192893,22.51,0.1541283272452644,
20240428 181808.065,148,1049882,333,61.18,194739,22.51,0.14888263581818453,
20240428 181813.592,149,1055411,345,64.98,195850,22.51,0.1415528345955128,
20240428 181814.022,150,1055841,350,66.46,195855,22.51,0.1816365452729089,
20240428 181818.538,151,1060357,551,164.56,196781,22.51,0.20491803278688525,
20240428 181819.710,152,1061528,433,104.37,196973,22.51,0.22643901997192156,
20240428 181840.518,153,1082341,335,61.77,200869,22.51,0.17718872370962313,
20240428 181841.556,154,1083379,359,69.86,201058,22.51,0.19995600967787086,
20240428 181843.551,155,1085375,408,90.57,201432,22.51,0.1980119599223793,
20240428 181843.600,156,1085417,377,76.28,201437,22.51,0.219264586576622,
20240428 181847.449,157,1089273,412,92.93,202178,22.51,0.253910217347146,
20240428 181852.977,158,1094803,451,113.08,203110,22.51,0.2539037704709915,
20240428 181853.415,159,1095242,350,66.46,203301,22.51,0.253852207244942,
20240428 181855.616,160,1097444,399,87.3,203674,22.51,0.2697017099088408,
20240428 181859.435,161,1101263,371,73.82,204420,22.51,0.2517306482064191,
20240428 181859.713,162,1101541,352,66.89,204425,22.51,0.5209690023443605,
20240428 181911.028,163,1112859,422,97.97,206456,22.51,0.33930510314875134,
20240428 181915.723,164,1117555,364,71.71,207388,22.51,0.31082929255253017,
20240428 181930.050,165,1131884,487,132.65,209971,22.51,0.2152852529601722,
20240428 181940.707,166,1142545,335,61.77,212023,22.51,0.18776521837094895,
20240428 181941.133,167,1142969,449,112.05,212028,22.51,0.20765844339230832,
20240428 181951.466,168,1153306,369,73.42,214070,22.51,0.172262321062514,
20240428 181955.563,169,1157404,419,97.2,214812,22.51,0.16681401905016097,
20240428 182001.668,170,1163509,220,37.58,215930,22.51,0.16068645252518762,
20240428 182004.556,171,1166396,476,129.76,216485,22.51,0.15421865120367656,
20240428 182011.057,172,1172901,349,66.33,217606,22.51,0.1665861500274867,
20240428 182012.927,173,1174770,448,112.41,217979,22.51,0.1748129501433466,
20240428 182017.758,174,1179603,319,57.64,218909,22.51,0.20960845141276097,
20240428 182021.863,175,1183710,393,83.55,219651,22.72,0.24297793760326564,
20240428 182028.880,176,1190728,207,35.26,220952,22.51,0.20943724213039563,
20240428 182030.576,177,1192425,352,66.89,221323,22.51,0.25568908207619534,
20240428 182040.832,178,1202681,681,309.95,223171,22.51,0.22090172082440523,
20240428 182056.624,179,1218479,390,82.7,226172,22.51,0.18196375282043817,
20240428 182102.892,180,1224745,440,109.25,227289,22.51,0.17142073505211192,
20240428 182110.925,181,1232783,412,92.93,228775,22.51,0.16703414177857953,
20240428 182118.046,182,1239904,624,242.54,230076,22.51,0.1535650117477234,
20240428 182121.474,183,1243333,384,80.08,230830,22.51,0.1569464498713039,
20240428 182125.499,184,1247357,472,125.87,231576,22.51,0.15714375510717205,
20240428 182133.002,185,1254863,403,88.99,232883,22.51,0.15595271513677053,
20240428 182141.616,186,1263478,364,71.71,234555,22.51,0.14076576576576574,
20240428 182144.497,187,1266362,254,43.77,235112,22.51,0.15707217466425824,
20240428 182144.590,188,1266453,430,101.41,235117,22.51,0.20848100738022765,
20240428 182146.524,189,1268387,480,130.21,235492,22.51,0.2291895856252292,
20240428 182151.967,190,1273833,423,97.36,236427,22.51,0.2436528434286828,
20240428 182203.966,191,1285834,313,56.02,238655,22.51,0.21777003484320556,
20240428 182206.961,192,1288829,345,64.98,239213,22.51,0.21984303207509837,
20240428 182207.672,193,1289539,440,109.25,239403,22.51,0.2371185355559244,
20240428 182215.492,194,1297362,307,54.48,240889,22.72,0.2353494939985879,
20240428 182216.819,195,1298688,444,109.09,241078,22.51,0.28406669886089253,
20240428 182227.948,196,1309821,339,62.98,243119,22.51,0.2301443004763987,
20240428 182230.860,197,1312733,434,104.89,243679,22.51,0.2161227577263886,
20240428 182234.348,198,1316222,354,67.99,244426,22.51,0.20910003345600536,
20240428 182239.855,199,1321729,432,101.61,245355,22.62,0.2088205813564985,
20240428 182240.914,200,1322789,384,80.08,245545,22.51,0.27065064414853307,
20240428 182247.311,201,1329188,387,81.05,246845,22.51,0.24783147459727384,
20240428 182247.758,202,1329634,327,59.28,246850,22.51,0.24946365314573668,
20240428 182249.609,203,1331485,480,130.21,247223,22.4,0.2931090072397925,
20240428 182307.875,204,1349754,467,121.56,250580,22.51,0.1958633657160765,
20240428 182308.960,205,1350840,472,125.87,250771,22.51,0.24383107383204916,
20240428 182312.404,206,1354286,368,72.93,251521,22.51,0.24070864625457347,
20240428 182315.469,207,1357351,355,68.3,252080,22.51,0.24318474745263977,
20240428 182319.501,208,1361382,455,117.03,253006,22.51,0.25223225546082834,
20240428 182323.605,209,1365490,67,18.51,253756,22.51,0.23424140919631772,
20240428 182347.685,210,1389574,319,57.64,258155,22.51,0.16563421340312054,0.17446123468899843
