0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 034805.658,4780,35253820,354,67.99,6567514,19.61,0.22789945076232368,
20240429 034814.217,4781,35262381,368,72.93,6569192,19.61,0.2096743756945464,
20240429 034820.241,4782,35268406,333,61.18,6570310,19.61,0.19066503965832823,
20240429 034843.646,4783,35291815,358,69.1,6574585,19.61,0.1383412879573909,
20240429 034846.014,4784,35293998,402,87.25,6574961,19.61,0.13403029084573115,
20240429 034857.362,4785,35305535,359,69.86,6577192,19.61,0.1196043488141229,
20240429 034904.488,4786,35312661,428,101.58,6578497,19.61,0.16102800276968166,
20240429 034915.183,4787,35323358,451,113.08,6580551,19.61,0.13944473108083613,
20240429 034918.088,4788,35326266,376,76.43,6581116,19.61,0.13741171297441393,
20240429 034919.694,4789,35327873,384,80.08,6581307,19.07,0.13506942568480199,
20240429 034920.320,4790,35328497,335,61.77,6581497,19.61,0.1512790644902652,
20240429 034927.280,4791,35335459,357,68.97,6582800,19.61,0.14916690284759618,
20240429 034931.775,4792,35339955,415,95.0,6583545,19.61,0.2077749381869559,
20240429 034943.483,4793,35351665,327,59.28,6585790,19.61,0.17400685587012127,
20240429 034947.791,4794,35355974,421,97.33,6586533,19.61,0.19829859802891192,
20240429 034958.681,4795,35366866,158,27.53,6588589,19.61,0.18452567674791948,
20240429 035002.211,4796,35370397,352,66.89,6589333,19.61,0.21263927872756655,
20240429 035008.071,4797,35376259,423,97.36,6590454,19.07,0.20006802312786348,
20240429 035011.155,4798,35379344,369,73.42,6591018,19.61,0.19432191368220594,
20240429 035014.266,4799,35382455,412,92.93,6591583,19.61,0.18537055574092612,
20240429 035027.118,4800,35395309,391,82.35,6594012,19.61,0.16711788495604799,
20240429 035030.082,4801,35398275,204,34.73,6594575,19.61,0.171505994134495,
20240429 035033.463,4802,35401656,319,57.64,6595136,19.61,0.20008003201280514,
20240429 035039.277,4803,35407470,432,101.61,6596255,19.61,0.194227557005788,
20240429 035040.502,4804,35408697,337,62.3,6596446,19.61,0.23911432055665816,
20240429 035040.756,4805,35408951,423,97.36,6596451,19.61,0.2594370216629913,
20240429 035048.265,4806,35416461,423,97.36,6597946,19.61,0.24879335224162807,
20240429 035056.251,4807,35424449,391,82.35,6599444,19.61,0.22174915735320208,
20240429 035058.988,4808,35426991,504,143.61,6599820,19.07,0.22360359554581638,
20240429 035100.572,4809,35428771,210,35.78,6600199,19.61,0.29891791713995336,
20240429 035111.367,4810,35439568,334,61.44,6602236,19.61,0.24221872350732715,
20240429 035114.153,4811,35442353,560,175.34,6602797,19.07,0.24576062914721064,
20240429 035121.104,4812,35449307,332,61.17,6604122,19.61,0.2390800200827217,
20240429 035122.139,4813,35450343,391,82.35,6604314,19.61,0.24017100175324832,
20240429 035126.638,4814,35454841,435,104.92,6605061,19.61,0.21795039449021403,
20240429 035135.024,4815,35463228,432,101.61,6606748,19.61,0.2138625719112898,
20240429 035138.096,4816,35466302,389,81.58,6607313,19.61,0.2389771776795316,
20240429 035152.469,4817,35480678,403,88.99,6609913,19.61,0.18698229277687403,
20240429 035159.088,4818,35487297,467,121.56,6611216,19.07,0.17089343085651787,
20240429 035202.522,4819,35490733,423,97.36,6611780,19.61,0.19548431238393119,
20240429 035207.133,4820,35495346,355,68.3,6612718,19.61,0.18875047187617972,
20240429 035218.746,4821,35506960,455,117.03,6614762,19.07,0.17348461191492315,
20240429 035219.105,4822,35507320,376,76.43,6614953,19.61,0.17554330653372185,
20240429 035219.374,4823,35507589,391,82.35,6614958,19.07,0.189623786407767,
20240429 035227.006,4824,35515222,432,101.61,6616445,19.61,0.19237428340579432,
20240429 035238.723,4825,35526941,335,61.77,6618507,19.61,0.16494301218928858,
20240429 035241.031,4826,35529249,508,144.95,6619069,19.61,0.20592232609859562,
20240429 035246.532,4827,35534751,568,189.84,6620010,19.61,0.21077480819492453,
20240429 035249.055,4828,35537276,387,81.05,6620580,19.61,0.21490125287430425,
20240429 035256.737,4829,35544937,391,82.35,6621883,19.61,0.20159664543182002,
20240429 035256.783,4830,35544966,319,57.64,6621888,19.07,0.2629019112968951,0.17292780469294267
