0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 032106.549,4561,33634371,344,64.67,6265288,19.61,0.16520187669331923,
20240429 032109.459,4562,33637282,423,97.36,6265849,19.61,0.15953034267117605,
20240429 032114.063,4563,33641887,423,97.36,6266601,19.61,0.1625910509885536,
20240429 032118.148,4564,33645974,224,38.29,6267355,19.61,0.18849786054928275,
20240429 032119.469,4565,33647294,152,26.78,6267729,19.61,0.20904757922903253,
20240429 032120.464,4566,33648289,339,62.98,6267919,19.61,0.25619347731406755,
20240429 032120.635,4567,33648461,389,81.58,6267925,19.61,0.28058361391694725,
20240429 032126.420,4568,33654247,384,80.08,6269044,19.61,0.2795169946332737,
20240429 032129.968,4569,33657795,398,85.63,6269606,19.61,0.3918955990124231,
20240429 032140.075,4570,33667904,760,464.8,6271469,19.61,0.2982759649227465,
20240429 032141.411,4571,33669240,428,101.58,6271850,19.61,0.3129694541812719,
20240429 032155.694,4572,33683526,371,73.82,6274467,19.61,0.24020561600730225,
20240429 032217.435,4573,33705272,395,84.48,6278554,19.61,0.1686710408689932,
20240429 032220.656,4574,33708494,632,232.56,6279118,19.61,0.16343340905747952,
20240429 032226.558,4575,33714398,335,61.77,6280256,19.61,0.15129966411474569,
20240429 032226.701,4576,33714542,97,21.75,6280261,19.61,0.1513637877274241,
20240429 032229.972,4577,33717813,391,82.35,6280821,19.61,0.15735146022155086,
20240429 032235.591,4578,33723431,344,64.67,6281941,19.61,0.15238559651341754,
20240429 032243.026,4579,33730868,659,253.36,6283244,19.61,0.15885371161697193,
20240429 032245.004,4580,33732846,440,109.25,6283627,19.61,0.15725001179375087,
20240429 032248.005,4581,33735849,377,76.28,6284195,19.61,0.19116438225229876,
20240429 032300.570,4582,33748417,409,91.12,6286618,19.61,0.2318303002202388,
20240429 032305.968,4583,33753816,353,67.64,6287558,19.61,0.22069209039548024,
20240429 032320.529,4584,33768380,352,66.89,6290346,19.61,0.18528468992607142,
20240429 032345.452,4585,33793307,496,144.49,6294994,19.61,0.12698251450775228,
20240429 032347.529,4586,33795386,376,76.43,6295375,19.61,0.12893742666683858,
20240429 032405.877,4587,33813737,560,175.34,6298730,19.07,0.11075914316726845,
20240429 032432.073,4588,33839937,617,223.47,6303637,19.61,0.09170357735655268,
20240429 032432.898,4589,33840764,280,48.67,6303830,19.61,0.09268355979016442,
20240429 032436.068,4590,33843934,581,201.8,6304389,19.61,0.09253861173574673,
20240429 032455.021,4591,33862891,339,62.98,6307980,19.61,0.08737363587910985,
20240429 032457.906,4592,33865778,414,93.93,6308542,19.61,0.08933516768210974,
20240429 032459.022,4593,33866894,396,85.28,6308733,19.61,0.1015300579736631,
20240429 032503.998,4594,33871870,463,119.23,6309666,19.61,0.12731393069029612,
20240429 032507.948,4595,33875820,432,101.61,6310416,19.61,0.12434872356035266,
20240429 032512.071,4596,33879946,231,39.55,6311165,19.61,0.15107109405686314,
20240429 032512.564,4597,33880436,428,101.58,6311354,19.61,0.24696846212738632,
20240429 032546.416,4598,33914298,396,85.28,6317715,19.61,0.13602111047634594,
20240429 032608.841,4599,33936728,359,69.86,6321806,19.61,0.10778998199907301,
20240429 032610.463,4600,33938349,423,97.36,6322182,19.61,0.1325521592746746,
20240429 032619.560,4601,33947448,435,104.92,6323867,19.61,0.12246797462463567,
20240429 032641.358,4602,33969251,376,76.43,6327979,19.61,0.09771732332707943,
20240429 032642.918,4603,33970811,348,65.64,6328169,19.61,0.10109179134654266,
20240429 032644.366,4604,33972259,184,31.36,6328544,19.61,0.10371507394884771,
20240429 032656.806,4605,33984702,385,80.11,6330767,19.61,0.09547906621473241,
20240429 032657.881,4606,33985777,255,43.96,6330957,19.61,0.0949514323423569,
20240429 032714.510,4607,34002408,568,189.84,6334104,19.61,0.11351510886098941,
20240429 032715.475,4608,34003375,384,80.08,6334298,19.61,0.150073536032656,
20240429 032726.413,4609,34014314,465,122.12,6336348,19.61,0.13166556945358787,
20240429 032731.941,4610,34019844,327,59.28,6337290,19.61,0.13815780384355011,
20240429 032732.429,4611,34020333,399,87.3,6337480,19.61,0.1958058389301169,
20240429 032734.961,4612,34022863,460,119.54,6337856,19.61,0.1921488000307438,
20240429 032749.439,4613,34037345,428,101.58,6340663,19.61,0.15367356660980747,
20240429 032754.893,4614,34042800,462,120.87,6341603,19.61,0.17215555976380256,
20240429 032801.484,4615,34049393,350,66.46,6342916,19.61,0.15722528811534048,
20240429 032805.774,4616,34053685,399,87.3,6343666,19.61,0.19506866416978774,
20240429 032806.408,4617,34054319,384,80.08,6343856,19.61,0.19633636345787603,
20240429 032807.467,4618,34055354,319,57.64,6344046,19.61,0.24358162420227017,
20240429 032807.514,4619,34055384,408,90.57,6344051,19.61,0.2811120793860512,
20240429 032809.952,4620,34057865,318,57.28,6344429,19.61,0.2665032113636969,0.15118537908580443
