0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240428 215207.631,1891,13891618,737,467.99,2582392,22.19,0.1998920582885242,
20240428 215207.675,1892,13891662,492,134.92,2582397,22.19,0.22885913720105275,
20240428 215209.635,1893,13893625,391,82.35,2582778,22.19,0.22208896884091767,
20240428 215217.885,1894,13901877,408,90.57,2584266,22.19,0.23280718908599898,
20240428 215222.306,1895,13906298,415,95.0,2585199,22.19,0.2406565109619041,
20240428 215222.644,1896,13906635,515,147.53,2585204,22.19,0.24746349913387777,
20240428 215230.666,1897,13914658,448,112.41,2586711,22.19,0.21721658665855725,
20240428 215243.759,1898,13927755,275,47.73,2589136,22.19,0.18492150082290068,
20240428 215253.864,1899,13937862,385,80.11,2590983,22.19,0.1988071570576541,
20240428 215301.186,1900,13944993,352,66.89,2592287,22.19,0.18672392867145926,
20240428 215331.640,1901,13975644,284,49.41,2598032,22.19,0.1190972428988269,
20240428 215336.244,1902,13980249,403,88.99,2598960,22.19,0.11546144165156047,
20240428 215338.857,1903,13982863,352,66.89,2599335,22.19,0.12349948130217854,
20240428 215341.934,1904,13985940,583,201.26,2599895,21.97,0.1255839654392927,
20240428 215356.764,1905,14000774,312,55.68,2602715,22.19,0.10624734381640459,
20240428 215359.916,1906,14003926,318,57.28,2603274,22.19,0.11204481792717087,
20240428 215403.213,1907,14007224,344,64.67,2604016,22.19,0.12585898759030384,
20240428 215405.923,1908,14009934,348,65.64,2604392,22.19,0.1387751703465216,
20240428 215408.626,1909,14012638,423,97.36,2604954,22.19,0.14827995255041518,
20240428 215411.843,1910,14015855,384,80.08,2605516,22.19,0.24873765639380144,
20240428 215423.784,1911,14027798,319,57.64,2607742,22.19,0.2103491796381994,
20240428 215439.779,1912,14043796,391,82.35,2610694,22.19,0.16414431568234794,
20240428 215443.173,1913,14047190,327,59.28,2611440,22.19,0.16329463250542955,
20240428 215455.731,1914,14059750,369,73.42,2613656,22.19,0.16958637882205302,
20240428 215456.556,1915,14060574,543,164.77,2613847,22.19,0.1765536723163842,
20240428 215508.860,1916,14072881,135,24.92,2616098,22.19,0.1523298856002559,
20240428 215527.514,1917,14091539,323,58.48,2619597,22.19,0.12256253753477712,
20240428 215534.651,1918,14098678,319,57.64,2620892,22.19,0.11624527753560011,
20240428 215534.897,1919,14098922,519,154.3,2620897,21.97,0.12040359284321044,
20240428 215538.238,1920,14102265,387,81.05,2621652,22.19,0.13431111827437076,
20240428 215539.813,1921,14103840,376,76.43,2621842,22.19,0.16657227571043076,
20240428 215541.228,1922,14105255,319,57.64,2622217,22.19,0.17225045215743692,
20240428 215541.492,1923,14105520,391,82.35,2622222,22.19,0.21852669303555428,
20240428 215543.626,1924,14107655,352,66.89,2622597,22.19,0.21244954323348206,
20240428 215601.457,1925,14125488,487,132.65,2625945,22.19,0.19012491206722817,
20240428 215612.432,1926,14136465,496,144.49,2628008,22.19,0.22262789972839397,
20240428 215615.727,1927,14139760,391,82.35,2628575,22.19,0.24345116369656247,
20240428 215622.777,1928,14146812,352,66.89,2629877,22.19,0.20885547201336674,
20240428 215622.915,1929,14146951,211,35.96,2629882,22.19,0.22382881572173602,
20240428 215648.907,1930,14172947,394,84.01,2634685,22.19,0.1447303673256723,
20240428 215700.476,1931,14184518,153,26.9,2636911,22.19,0.12618614980819703,
20240428 215706.726,1932,14190769,380,78.12,2638021,22.19,0.11732407255320647,
20240428 215712.819,1933,14196864,249,42.85,2639138,22.19,0.11211642169228528,
20240428 215734.771,1934,14218819,371,73.82,2643203,22.19,0.10716505561866388,
20240428 215744.763,1935,14228813,376,76.43,2645066,22.19,0.10830598607185019,
20240428 215810.564,1936,14254619,412,92.93,2649891,22.19,0.08707994810035093,
20240428 215816.561,1937,14260616,366,72.41,2651009,22.19,0.08788581874428741,
20240428 215830.630,1938,14274686,504,143.61,2653613,22.19,0.07829933837059076,
20240428 215831.900,1939,14275958,295,51.75,2653805,22.19,0.09709397726059053,
20240428 215845.139,1940,14289201,376,76.43,2656390,22.19,0.09554474838290514,
20240428 215858.492,1941,14302557,355,68.3,2658803,22.19,0.08947264821144175,
20240428 215908.859,1942,14312925,335,61.77,2660660,22.19,0.08617718028266115,
20240428 215921.456,1943,14325524,415,95.0,2663073,22.19,0.09373388948774429,
20240428 215925.698,1944,14329766,174,29.79,2663823,22.19,0.09907366126715213,
20240428 215935.863,1945,14339933,398,85.63,2665673,22.19,0.11723466863620909,
20240428 215943.794,1946,14347866,352,66.89,2667159,22.19,0.1146355163756835,
