0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 073047.709,6511,48618681,402,87.25,9068974,18.0,0.2722792495983881,
20240429 073049.749,6512,48620722,385,80.11,9069352,18.0,0.33488496701383075,
20240429 073104.403,6513,48635377,508,144.95,9072161,18.0,0.23035636129091705,
20240429 073106.002,6514,48636978,339,62.98,9072354,18.0,0.26779497616624715,
20240429 073109.391,6515,48640367,430,101.41,9073102,18.0,0.24634182391486426,
20240429 073111.924,6516,48642900,319,57.64,9073481,18.0,0.24335044898157834,
20240429 073122.521,6517,48653501,368,72.93,9075527,18.0,0.21252630012964105,
20240429 073126.436,6518,48657415,517,151.05,9076281,18.0,0.1999800019998,
20240429 073130.422,6519,48661402,309,55.01,9077042,18.0,0.21444501629782126,
20240429 073130.486,6520,48661468,332,61.17,9077047,18.0,0.23377048413867266,
20240429 073141.489,6521,48672472,287,50.23,9079102,18.0,0.19327406262079627,
20240429 073152.917,6522,48683904,359,69.86,9081152,18.0,0.20612606670239517,
20240429 073156.768,6523,48687754,403,88.99,9081902,18.0,0.19698223220265532,
20240429 073213.740,6524,48704731,364,71.71,9085090,18.0,0.1554025703585137,
20240429 073223.623,6525,48714615,396,85.28,9086964,18.0,0.13947195916261035,
20240429 073224.325,6526,48715316,614,229.43,9087155,18.0,0.1618018251245874,
20240429 073225.613,6527,48716606,335,61.77,9087349,18.0,0.168984571708603,
20240429 073228.594,6528,48719587,316,56.81,9087912,18.0,0.17190400880148526,
20240429 073233.938,6529,48724932,370,73.62,9088846,18.0,0.15759944524995273,
20240429 073238.834,6530,48729829,319,57.64,9089787,18.0,0.1743831197140117,
20240429 073241.461,6531,48732456,419,97.2,9090351,18.0,0.2059986816084377,
20240429 073241.866,6532,48732862,376,76.43,9090356,18.0,0.22173932325158544,
20240429 073243.771,6533,48734768,408,90.57,9090734,18.0,0.33298924444740435,
20240429 073245.559,6534,48736557,60,17.43,9091115,18.0,0.45587162654996355,
20240429 073251.704,6535,48742703,376,76.43,9092226,18.0,0.36524343474926035,
20240429 073252.871,6536,48743869,327,59.28,9092418,18.0,0.36686477364443465,
20240429 073255.482,6537,48746480,448,112.41,9092979,18.0,0.3719131210949122,
20240429 073258.922,6538,48749923,396,85.28,9093547,18.0,0.40025616394492475,
20240429 073300.761,6539,48751761,362,70.92,9093926,18.0,0.4560587403657591,
20240429 073302.435,6540,48753434,480,130.21,9094307,18.0,0.47678077619910364,
20240429 073308.520,6541,48759523,422,97.97,9095441,18.0,0.37517820964958354,
20240429 073318.452,6542,48769456,391,82.35,9097313,18.0,0.28834232000230675,
20240429 073324.705,6543,48775709,238,40.82,9098442,18.0,0.2554539416543197,
20240429 073338.399,6544,48789407,335,61.77,9101050,18.0,0.2141556911874933,
20240429 073347.617,6545,48798629,50,15.67,9102726,18.0,0.1826617469769481,
20240429 073351.634,6546,48802644,327,59.28,9103471,18.0,0.17808804673030346,
20240429 073359.495,6547,48810508,364,71.71,9104968,18.0,0.1650900566258894,
20240429 073402.522,6548,48813535,638,261.42,9105532,18.0,0.1619144767733683,
20240429 073402.736,6549,48813748,441,109.77,9105537,18.0,0.16583472910896999,
20240429 073406.614,6550,48817628,423,97.36,9106295,18.0,0.17213481598788172,
20240429 073410.940,6551,48821955,398,85.63,9107046,18.0,0.19051973784484072,
20240429 073422.562,6552,48833577,519,154.3,9109295,18.0,0.172839932938106,
20240429 073429.783,6553,48840778,432,101.61,9110619,18.0,0.1946131091390316,
20240429 073429.832,6554,48840815,639,249.88,9110624,18.0,0.2368826246594812,
