0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 002609.234,3151,23134925,335,61.77,4304946,19.93,0.17141485823991223,
20240429 002610.242,3152,23135932,433,104.37,4305136,19.93,0.19210081450745353,
20240429 002625.277,3153,23150972,63,17.91,4307935,19.93,0.1569686219724677,
20240429 002626.143,3154,23151838,377,76.28,4308125,19.82,0.15832304233558153,
20240429 002634.541,3155,23160238,423,97.36,4309802,19.93,0.14298583010423668,
20240429 002657.258,3156,23182959,412,92.93,4313914,19.93,0.11306845164062324,
20240429 002704.920,3157,23190623,163,28.2,4315416,19.93,0.10603104589023667,
20240429 002707.653,3158,23193355,415,95.0,4315978,19.93,0.12858759386894353,
20240429 002712.480,3159,23197989,384,80.08,4316728,19.93,0.13959461723155955,
20240429 002713.273,3160,23198977,319,57.64,4316919,19.93,0.15615484314246006,
20240429 002726.719,3161,23212426,352,66.89,4319522,19.93,0.13075826719144318,
20240429 002737.504,3162,23223215,71,19.06,4321567,19.93,0.13845237930413834,
20240429 002753.511,3163,23239223,339,62.98,4324508,19.93,0.11445838293196595,
20240429 002753.835,3164,23239547,361,70.62,4324513,19.93,0.1261129467551139,
20240429 002758.650,3165,23244363,304,53.73,4325447,19.93,0.16288767266093301,
20240429 002803.177,3166,23248891,384,80.08,4326194,19.82,0.17165319189110323,
20240429 002826.561,3167,23272278,554,170.45,4330650,19.93,0.1267298626248289,
20240429 002830.166,3168,23275886,335,61.77,4331222,19.93,0.12872332209149653,
20240429 002838.503,3169,23284225,287,50.23,4332897,19.93,0.11732957878681215,
20240429 002844.134,3170,23289857,403,88.99,4333832,19.93,0.12917393270038105,
20240429 002850.845,3171,23296568,316,56.81,4335138,19.93,0.1363493816555542,
20240429 002907.648,3172,23313374,430,101.41,4338282,19.93,0.13488541484009334,
20240429 002912.190,3173,23317916,575,187.3,4339031,19.82,0.12762427413694083,
20240429 002916.716,3174,23322444,399,87.3,4339978,19.93,0.12809673865703378,
20240429 002928.606,3175,23334337,399,87.3,4342206,19.93,0.11705626894848353,
20240429 002930.697,3176,23336429,403,88.99,4342582,19.82,0.15591867282025695,
20240429 002943.159,3177,23348892,327,59.28,4344815,19.93,0.13699943830230296,
20240429 002945.601,3178,23351335,353,67.64,4345374,19.72,0.14903573877015708,
20240429 002950.118,3179,23355851,492,134.92,4346123,19.93,0.15155189136760427,
20240429 002952.839,3180,23358575,325,59.05,4346692,19.82,0.16130593283220956,
20240429 002954.207,3181,23359941,463,119.23,4346882,19.82,0.21478124530166026,
20240429 003002.050,3182,23367787,338,62.67,4348378,19.93,0.20056157240272765,
20240429 003030.818,3183,23396561,384,80.08,4353765,19.93,0.13494912418018407,
20240429 003031.709,3184,23397453,359,69.86,4353955,19.93,0.1584710711059696,
20240429 003036.674,3185,23402418,441,109.77,4354890,19.93,0.15156797065644087,
20240429 003038.700,3186,23404444,728,431.28,4355268,19.82,0.1800471723591581,
20240429 003100.604,3187,23426353,527,155.96,4359429,19.82,0.1333280002133248,
20240429 003108.443,3188,23434194,359,69.86,4360935,19.93,0.12767315671879986,
20240429 003134.089,3189,23459846,408,90.57,4365582,19.93,0.09876543209876543,
20240429 003135.179,3190,23460934,594,199.72,4365773,19.82,0.0990373568910193,
20240429 003135.461,3191,23461218,307,54.48,4365966,19.93,0.10705377311023327,
20240429 003203.531,3192,23489294,345,64.98,4371141,19.93,0.10785973919515063,
20240429 003210.134,3193,23495897,377,76.28,4372259,19.93,0.1016002032004064,
20240429 003228.432,3194,23514198,537,162.17,4375790,19.93,0.08947905295370354,
20240429 003236.182,3195,23521948,473,126.29,4377112,19.93,0.08511942254983743,
20240429 003306.030,3196,23551805,377,76.28,4382721,19.93,0.07972828600130755,
20240429 003316.126,3197,23561902,359,69.86,4384581,19.93,0.07831896180384232,
20240429 003316.408,3198,23561996,428,101.58,4384586,19.82,0.09773355877207557,
20240429 003320.036,3199,23565812,287,50.23,4385336,19.93,0.09536797734056858,
20240429 003333.006,3200,23578785,460,119.54,4387752,19.93,0.08507380152282104,
20240429 003351.655,3201,23597437,515,147.53,4391304,19.93,0.09248640449853872,
20240429 003355.048,3202,23600832,368,72.93,4391872,19.93,0.0953161637150428,
20240429 003406.048,3203,23611835,364,71.71,4393918,19.93,0.10244222258646124,
20240429 003410.911,3204,23616698,355,68.3,4394851,19.93,0.10556429393322003,
20240429 003419.081,3205,23624869,384,80.08,4396340,19.93,0.13689066542552464,
20240429 003427.411,3206,23633201,691,332.16,4398013,19.82,0.1402819667531739,
20240429 003456.585,3207,23662382,332,61.17,4403487,19.93,0.09982331273645646,
20240429 003505.553,3208,23671349,467,121.56,4405163,19.93,0.09477145862751973,
20240429 003508.604,3209,23674402,385,80.11,4405731,19.93,0.10460469884307204,
20240429 003511.044,3210,23676841,655,252.34,4406108,19.82,0.12596203504263814,
20240429 003600.509,3211,23726317,425,99.48,4415540,19.93,0.07970604410932482,
20240429 003600.565,3212,23726374,353,67.64,4415545,19.93,0.0873232795130854,
20240429 003618.574,3213,23744387,390,82.7,4418892,19.93,0.07833123144528956,
20240429 003622.408,3214,23748221,399,87.3,4419640,19.93,0.08108524491798227,
20240429 003637.654,3215,23763468,428,101.58,4422431,19.93,0.07677955821042207,
20240429 003647.574,3216,23773392,415,95.0,4424302,19.93,0.09009901882168503,
20240429 003654.130,3217,23779950,120,23.58,4425426,19.93,0.09210053694613039,
20240429 003711.551,3218,23797374,302,53.3,4428760,19.93,0.0813358601673892,
20240429 003716.942,3219,23802765,448,112.41,4429691,19.82,0.07942937933882985,
20240429 003726.143,3220,23811970,423,97.36,4431378,19.93,0.11677604689726043,
20240429 003729.590,3221,23815414,434,104.89,4432128,19.82,0.11232799775344003,
20240429 003740.412,3222,23826241,415,95.0,4434188,19.93,0.12219262445318801,
20240429 003740.904,3223,23826733,352,66.89,4434193,19.93,0.12739502649816553,
20240429 003743.823,3224,23829653,354,67.99,4434754,19.93,0.1511281718025057,
20240429 003810.420,3225,23856254,216,36.85,4439769,19.93,0.12070588803321826,
20240429 003812.435,3226,23858270,327,59.28,4440145,19.93,0.12770576591533106,
20240429 003824.506,3227,23870343,583,201.26,4442380,19.82,0.13707079706668496,
20240429 003833.077,3228,23878915,480,130.21,4443892,19.61,0.13134563604124253,
20240429 003836.580,3229,23882418,458,117.59,4444646,19.82,0.14197083918963047,
20240429 003846.122,3230,23891964,167,28.76,4446331,19.93,0.1306642972874092,
20240429 003859.865,3231,23905709,451,113.08,4448924,19.82,0.12586057165871647,
20240429 003911.033,3232,23916879,432,101.61,4450985,19.72,0.11095207979673578,
20240429 003914.042,3233,23919890,225,38.48,4451548,19.93,0.11084139704496836,
20240429 003916.348,3234,23922196,344,64.67,4452108,19.93,0.15168062128382478,
20240429 003918.023,3235,23923871,339,62.98,4452298,19.93,0.15246691467951456,
20240429 003923.479,3236,23929327,396,85.28,4453415,19.93,0.16956912485374664,
20240429 003929.034,3237,23934884,368,72.93,4454348,19.93,0.17870865128580873,
20240429 003949.489,3238,23955344,419,97.2,4458246,19.93,0.13715727825097038,
20240429 003952.379,3239,23958234,519,154.3,4458811,19.82,0.15092744917518147,
20240429 004002.988,3240,23968845,415,95.0,4460695,19.82,0.1584208608589579,
20240429 004009.916,3241,23975775,304,53.73,4462008,19.93,0.16982830358507547,
20240429 004019.020,3242,23984880,399,87.3,4463679,19.93,0.15389824248207087,
20240429 004026.931,3243,23992793,376,76.43,4465169,19.82,0.14167717439043395,
20240429 004030.969,3244,23996830,550,172.2,4465915,19.82,0.1370877087160365,
20240429 004031.469,3245,23997330,448,112.41,4466108,19.82,0.14708045300779526,
