0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 040250.941,4907,36139288,353,67.64,6732981,19.61,0.13006438186902516,
20240429 040257.253,4908,36145600,639,249.88,6734101,19.07,0.14868561912691805,
20240429 040259.006,4909,36147356,384,80.08,6734483,19.07,0.1489824498674056,
20240429 040309.889,4910,36158241,384,80.08,6736537,19.61,0.1598388824065342,
20240429 040331.160,4911,36179492,195,33.17,6740456,19.61,0.12483303581459798,
20240429 040331.203,4912,36179504,271,46.93,6740461,19.61,0.131516650007891,
20240429 040331.900,4913,36180257,389,81.58,6740652,19.61,0.1435193822925786,
20240429 040335.049,4914,36183405,399,87.3,6741216,19.61,0.14662971597824015,
20240429 040335.939,4915,36184296,419,97.2,6741408,19.07,0.18338865557776596,
20240429 040348.390,4916,36196750,344,64.67,6743654,19.61,0.1740674337238246,
20240429 040359.239,4917,36207601,391,82.35,6745702,19.07,0.1613267512018843,
20240429 040402.183,4918,36210545,428,101.58,6746265,19.07,0.15828545198410815,
20240429 040407.870,4919,36216232,609,211.41,6747393,19.07,0.17247029199220434,
20240429 040412.998,4920,36221364,384,80.08,6748342,19.61,0.23901716143219082,
20240429 040413.415,4921,36221780,419,97.2,6748347,19.61,0.23689945986923147,
20240429 040418.229,4922,36226593,638,261.42,6749284,19.07,0.21584752530812235,
20240429 040421.330,4923,36229695,615,227.36,6749853,19.07,0.21607138998725178,
20240429 040423.047,4924,36231413,357,68.97,6750234,19.61,0.21227816931306787,
20240429 040438.888,4925,36247258,473,126.29,6753208,19.61,0.19802764465919442,
20240429 040439.253,4926,36247624,408,90.57,6753213,19.61,0.24991253061428498,
20240429 040441.220,4927,36249589,575,187.3,6753590,19.61,0.25616722596511005,
20240429 040442.951,4928,36251321,449,112.05,6753973,19.07,0.28505458795359306,
20240429 040510.874,4929,36279250,145,25.96,6759221,19.61,0.1727831916511162,
20240429 040512.368,4930,36280744,359,69.86,6759410,19.61,0.1696266517395213,
20240429 040543.120,4931,36311504,387,81.05,6765170,19.07,0.11779811758608097,
20240429 040602.318,4932,36330705,353,67.64,6768719,19.61,0.09902166594050778,
20240429 040612.047,4933,36340436,398,85.63,6770576,19.61,0.09174311926605505,
20240429 040623.369,4934,36351761,335,61.77,6772629,19.61,0.09571118193738574,
20240429 040625.801,4935,36354194,399,87.3,6773190,19.61,0.09385441303450089,
20240429 040630.019,4936,36358411,428,101.58,6773940,19.07,0.09191260949089605,
20240429 040639.857,4937,36368253,316,56.81,6775812,19.61,0.08553880895762407,
20240429 040641.321,4938,36369718,414,93.93,6776004,19.61,0.11056198657777483,
20240429 040642.126,4939,36370521,568,189.84,6776195,19.07,0.11141068205619556,
20240429 040643.051,4940,36371446,369,73.42,6776389,19.61,0.166858554003771,
20240429 040646.273,4941,36374670,364,71.71,6776950,19.61,0.22750540325332727,
20240429 040712.335,4942,36400738,339,62.98,6781785,19.61,0.16587048832271764,
20240429 040736.200,4943,36424607,391,82.35,6786240,19.07,0.1373041699276407,
20240429 040755.197,4944,36443609,319,57.64,6789793,19.61,0.11186182826972124,
20240429 040759.828,4945,36448240,368,72.93,6790729,19.61,0.11134741506975916,
20240429 040809.928,4946,36458342,387,81.05,6792590,19.61,0.11102352588513506,
20240429 040825.155,4947,36473573,335,61.77,6795395,19.61,0.09630756784868155,
20240429 040839.134,4948,36487555,177,30.25,6798000,19.61,0.0854642417612471,
20240429 040840.160,4949,36488580,472,125.87,6798189,19.07,0.0853905336054445,
20240429 040850.101,4950,36498523,455,117.03,6800071,19.61,0.08075717931324095,
20240429 040857.117,4951,36505541,432,101.61,6801388,19.07,0.09543623904869157,
20240429 040900.295,4952,36508721,390,82.7,6801954,19.61,0.1189131339556454,
20240429 040923.974,4953,36532404,369,73.42,6806433,19.61,0.11264178785045677,
20240429 040940.785,4954,36549218,568,189.84,6809601,19.07,0.09905207167407908,
20240429 040946.836,4955,36555272,327,59.28,6810738,19.61,0.10319065505427828,
20240429 040950.009,4956,36558444,391,82.35,6811299,19.61,0.1178494826407712,
20240429 040958.041,4957,36566476,481,129.57,6812796,19.07,0.12673146869099067,
20240429 040959.095,4958,36567532,158,27.53,6812988,19.61,0.1266865142205612,
20240429 041006.110,4959,36574548,236,40.44,6814283,19.61,0.13156336749595443,
20240429 041036.115,4960,36604560,377,76.28,6819868,19.61,0.10101214165942746,
20240429 041037.780,4961,36606226,335,61.77,6820245,19.61,0.10257988408473098,
20240429 041100.181,4962,36628631,412,92.93,6824343,19.07,0.10394254056357646,
20240429 041102.849,4963,36631301,110,22.78,6824907,19.61,0.1218561123025931,
20240429 041104.817,4964,36633269,179,30.55,6825282,19.61,0.12823636526846283,
20240429 041118.746,4965,36647200,327,59.28,6827874,19.61,0.11269256341774007,
20240429 041130.772,4966,36659229,399,87.3,6830108,19.61,0.1078388025579364,
20240429 041137.451,4967,36665908,433,104.37,6831234,19.07,0.10167147911667819,
20240429 041143.104,4968,36671562,302,53.3,6832359,19.07,0.10309916077283131,
20240429 041143.465,4969,36671925,323,58.48,6832365,19.61,0.14847809948032667,
20240429 041153.055,4970,36681518,359,69.86,6834224,19.07,0.1328462304882099,
20240429 041215.720,4971,36704187,371,73.82,6838498,19.61,0.13238194839751652,
20240429 041233.499,4972,36721969,307,54.48,6841665,19.61,0.11031439602868173,
20240429 041243.482,4973,36731953,639,249.88,6843523,18.54,0.10135306339634115,
20240429 041254.465,4974,36742938,384,80.08,6845598,19.07,0.10447246628151151,
20240429 041254.977,4975,36743452,384,80.08,6845789,19.07,0.11875779348019715,
20240429 041315.132,4976,36763611,359,69.86,6849523,19.61,0.10237405431967322,
20240429 041322.416,4977,36770896,345,64.98,6850826,19.61,0.10069276623167392,
20240429 041324.090,4978,36772571,344,64.67,6851202,19.61,0.09937888198757763,
20240429 041325.844,4979,36774326,384,80.08,6851579,19.61,0.10777139531625515,
20240429 041347.393,4980,36795879,384,80.08,6855505,19.07,0.10908337242154179,
20240429 041355.102,4981,36803590,359,69.86,6857003,19.07,0.1225445142948176,
20240429 041357.357,4982,36805844,105,22.39,6857380,19.61,0.1353637901861252,
20240429 041406.789,4983,36815278,487,132.65,6859229,19.07,0.13826668878933687,
20240429 041414.041,4984,36822533,414,93.93,6860548,19.07,0.12647981382171405,
20240429 041429.692,4985,36837989,403,88.99,6863350,19.07,0.13412017167381973,
20240429 041433.452,4986,36841947,408,90.57,6864101,19.07,0.14077369221239935,
20240429 041440.397,4987,36848892,496,144.49,6865415,19.07,0.13104957605462145,
20240429 041447.341,4988,36855838,403,88.99,6866737,18.54,0.12270390321116115,
20240429 041500.829,4989,36869329,319,57.64,6869361,19.61,0.13617299417179585,
20240429 041506.741,4990,36875242,473,126.29,6870482,19.07,0.13958877147922222,
20240429 041510.773,4991,36879276,352,66.89,6871237,18.54,0.13621009044350005,
20240429 041513.970,4992,36882475,415,95.0,6871801,19.61,0.14885160983016033,
20240429 041529.421,4993,36897927,486,135.98,6874605,19.07,0.13266118333775537,
20240429 041536.471,4994,36904978,433,104.37,6875920,19.07,0.14974767516734303,
20240429 041538.835,4995,36907344,403,88.99,6876484,19.07,0.15294495511065567,
20240429 041545.075,4996,36913584,497,142.37,6877607,19.07,0.15461207829555645,
20240429 041550.804,4997,36919314,579,187.32,6878738,18.54,0.15757212864188583,
20240429 041604.349,4998,36932864,344,64.67,6881193,19.61,0.1574307304785894,
20240429 041608.833,4999,36937348,423,97.36,6882125,18.54,0.16105134316820202,
20240429 041610.845,5000,36939359,323,58.48,6882504,19.61,0.16646690637901185,
20240429 041618.006,5001,36946522,508,144.95,6883807,19.07,0.15616215878568304,
20240429 041622.460,5002,36950976,583,201.26,6884561,18.54,0.18854050792812835,
20240429 041626.998,5003,36955516,331,60.51,6885510,19.61,0.1979139865814317,
20240429 041629.833,5004,36958353,368,72.93,6886072,19.07,0.1960861210243539,
20240429 041639.002,5005,36967522,448,112.41,6887756,19.07,0.1854358670053962,
20240429 041640.665,5006,36968997,313,56.02,6887950,19.07,0.20055754998896935,
20240429 041657.911,5007,36986436,361,70.62,6891298,19.07,0.1866995257832045,
20240429 041658.352,5008,36986877,352,66.89,6891303,19.61,0.2019426886649569,
20240429 041704.989,5009,36993515,353,67.64,6892606,19.61,0.18469267139479906,
20240429 041706.417,5010,36994944,348,65.64,6892797,19.07,0.20656462374253784,
20240429 041714.254,5011,37002782,333,61.18,6894288,19.61,0.1930725566667954,
20240429 041716.427,5012,37004956,409,91.12,6894664,19.07,0.2023103845920411,
20240429 041739.838,5013,37028372,249,42.85,6899157,19.61,0.14284693950432112,
20240429 041746.331,5014,37034866,369,73.42,6900273,19.61,0.14852440998678135,
20240429 041801.736,5015,37050274,423,97.36,6903249,19.07,0.12334866968459746,
20240429 041803.863,5016,37052401,384,80.08,6903627,19.61,0.15162542455118874,
20240429 041804.320,5017,37052860,376,76.43,6903633,19.07,0.15158864904195973,
20240429 041805.311,5018,37053850,387,81.05,6903823,19.61,0.16577699678392627,
20240429 041812.211,5019,37060751,499,141.24,6905137,19.29,0.15198954311943338,
20240429 041814.264,5020,37062805,195,33.17,6905517,19.61,0.16663889351774705,
20240429 041817.798,5021,37066339,348,65.64,6906260,19.07,0.1629434097537925,
20240429 041832.201,5022,37080745,435,104.92,6908860,18.0,0.19097454309340564,
20240429 041832.329,5023,37080873,391,82.35,6908865,19.07,0.2174007565546328,
20240429 041908.215,5024,37116768,353,67.64,6915589,19.61,0.1504234419891996,
20240429 041913.329,5025,37121883,327,59.28,6916523,19.07,0.14395531626982985,
20240429 041920.629,5026,37128986,385,80.11,6917827,19.07,0.13104614134636805,
20240429 041926.628,5027,37134996,384,80.08,6918948,18.54,0.12297551557484906,
20240429 041929.969,5028,37138526,188,32.01,6919700,19.61,0.12860413076468016,
20240429 041933.809,5029,37142365,563,181.65,6920443,19.07,0.12571500408573763,
20240429 041959.251,5030,37167815,105,22.39,6925159,19.61,0.0985678097247001,
20240429 042003.413,5031,37171978,359,69.86,6925901,19.61,0.10963469718896636,
20240429 042005.847,5032,37174410,441,109.77,6926461,18.54,0.1069312859556449,
20240429 042014.897,5033,37183463,384,80.08,6928143,18.54,0.14996550793317537,
20240429 042022.860,5034,37191428,332,61.17,6929642,19.07,0.14382074182738633,
20240429 042025.819,5035,37194386,462,120.87,6930207,19.07,0.15339776039269828,
20240429 042028.285,5036,37196853,453,113.81,6930587,19.07,0.16218758616215515,
20240429 042029.828,5037,37198397,624,242.54,6930967,19.07,0.16705925591807413,
20240429 042041.269,5038,37209842,366,72.41,6933047,19.07,0.14823599169878449,
20240429 042047.239,5039,37215813,121,23.66,6934169,19.61,0.20838542969075602,
20240429 042101.201,5040,37229776,451,113.08,6936757,18.54,0.17304630719180453,0.14181031585836024
