0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 012746.743,3624,26832994,511,149.39,4995369,19.61,0.15641619220421699,
20240429 012755.089,3625,26841532,177,30.25,4997059,19.61,0.14346378973946977,
20240429 012756.743,3626,26843185,240,41.21,4997432,19.61,0.21555440593205724,
20240429 012759.324,3627,26845767,696,307.73,4997805,19.61,0.2201285550761645,
20240429 012803.957,3628,26850402,199,33.86,4998751,19.61,0.3075692799803156,
20240429 012822.933,3629,26869380,460,119.54,5002271,19.61,0.19780828421094274,
20240429 012825.464,3630,26871912,352,66.89,5002650,19.61,0.19076324373819653,
20240429 012839.083,3631,26885534,384,80.08,5005254,19.61,0.18276523805172254,
20240429 012857.332,3632,26903784,467,121.56,5008595,19.72,0.1382380182197708,
20240429 012900.508,3633,26906962,358,69.1,5009162,19.61,0.13556564766488172,
20240429 012913.727,3634,26919998,359,69.86,5011579,19.61,0.12716498385004704,
20240429 012915.414,3635,26921871,399,87.3,5011956,19.61,0.127111642155305,
20240429 012925.814,3636,26932274,391,82.35,5014004,19.61,0.11562030292519367,
20240429 012927.015,3637,26933472,494,141.37,5014194,19.61,0.12039779431240819,
20240429 012927.862,3638,26934322,409,91.12,5014386,19.61,0.1540143849435537,
20240429 012932.813,3639,26939273,384,80.08,5015322,19.61,0.14848030408766277,
20240429 012938.430,3640,26944891,423,97.36,5016256,19.61,0.16850051392656748,
20240429 012938.976,3641,26945437,355,68.3,5016447,19.61,0.24013063106329843,
20240429 012943.056,3642,26949518,240,41.21,5017194,19.61,0.23502867349816678,
20240429 013001.331,3643,26967796,358,69.1,5020516,19.61,0.21006638097638855,
20240429 013020.351,3644,26986819,366,72.41,5024046,19.61,0.1539954109367541,
20240429 013035.246,3645,27001716,435,104.92,5026834,19.61,0.14402580942504897,
20240429 013036.039,3646,27002511,318,57.28,5027026,19.61,0.1448771441817339,
20240429 013036.737,3647,27003208,423,97.36,5027217,19.61,0.14519056261343014,
20240429 013038.309,3648,27004781,423,97.36,5027409,19.61,0.15268107976059608,
20240429 013042.477,3649,27008951,368,72.93,5028162,19.61,0.1561353381110747,
20240429 013045.765,3650,27012239,344,64.67,5028908,19.61,0.14972525415861893,
20240429 013045.881,3651,27012354,591,188.65,5028913,19.61,0.15917230401910068,
20240429 013046.484,3652,27012958,216,36.85,5028919,19.61,0.22146922685092907,
20240429 013101.352,3653,27027828,335,61.77,5031693,19.61,0.24389649032950417,
20240429 013102.281,3654,27028757,359,69.86,5031884,19.61,0.369890882189754,
20240429 013123.847,3655,27050326,569,185.56,5035970,19.61,0.20917001338688085,
20240429 013125.385,3656,27051866,403,88.99,5036163,19.61,0.20555829633283998,
20240429 013133.297,3657,27059779,415,95.0,5037651,19.61,0.18185785989670475,
20240429 013136.854,3658,27063336,332,61.17,5038400,19.61,0.18390128179193407,
20240429 013156.711,3659,27083197,312,55.68,5042118,19.61,0.14095227356017254,
20240429 013157.846,3660,27084332,325,59.05,5042308,19.61,0.1389564371569513,
20240429 013158.331,3661,27084817,337,62.3,5042313,19.61,0.13918465628349133,
20240429 013202.696,3662,27088997,408,90.57,5043060,19.61,0.16301512780386018,
20240429 013205.985,3663,27092473,312,55.68,5043810,19.61,0.15697601406505085,
20240429 013206.277,3664,27092765,352,66.89,5043815,19.72,0.23568230025925052,
20240429 013206.711,3665,27093199,319,57.64,5044005,19.61,0.24197841552533514,
20240429 013231.205,3666,27117698,345,64.98,5048460,19.61,0.17268771154244664,
20240429 013241.318,3667,27127812,368,72.93,5050325,19.61,0.1551253412757508,
20240429 013254.373,3668,27140870,358,69.1,5052743,19.61,0.17342443897193993,
20240429 013307.850,3669,27154348,671,277.06,5055347,19.61,0.14284898005828237,
20240429 013316.484,3670,27162984,327,59.28,5056859,19.61,0.12795414123578108,
20240429 013318.697,3671,27165197,440,109.25,5057420,19.61,0.13157721608926198,
20240429 013326.897,3672,27173399,476,129.76,5058914,19.61,0.12359106189440379,
20240429 013341.338,3673,27187844,284,49.41,5061530,19.61,0.1051956112390991,
20240429 013344.919,3674,27191426,335,61.77,5062271,19.61,0.10182469859889215,
20240429 013353.248,3675,27199757,384,80.08,5063762,19.61,0.12188730299964652,
20240429 013353.891,3676,27200398,444,109.09,5063952,19.61,0.13779229189919118,
20240429 013406.851,3677,27213362,359,69.86,5066383,19.61,0.13797290212202323,
20240429 013430.902,3678,27237416,399,87.3,5070843,19.61,0.12040649231806579,
20240429 013432.778,3679,27239293,403,88.99,5071222,19.61,0.13107190604765775,
20240429 013433.857,3680,27240373,415,95.0,5071413,19.61,0.13304949441192124,
20240429 013436.140,3681,27242656,345,64.98,5071790,19.61,0.14441893043340123,
20240429 013437.331,3682,27243847,444,109.09,5071980,19.61,0.1785937527905274,
20240429 013445.438,3683,27251955,415,95.0,5073478,19.61,0.16523736347262843,
20240429 013447.140,3684,27253656,455,117.03,5073856,19.61,0.18555629778074667,
20240429 013454.292,3685,27260811,368,72.93,5075172,19.61,0.16556017284482044,
20240429 013456.788,3686,27263306,448,112.41,5075732,19.61,0.20025231792057993,
20240429 013500.919,3687,27267440,63,17.91,5076484,19.61,0.3331445514208615,
20240429 013510.789,3688,27277310,575,187.3,5078327,19.61,0.2630817394964615,
20240429 013514.713,3689,27281236,364,71.71,5079087,19.61,0.2447620912473076,
20240429 013531.801,3690,27298326,513,148.53,5082252,19.61,0.17965900720432618,
20240429 013546.150,3691,27312679,376,76.43,5084886,19.61,0.14530870835089146,
20240429 013546.675,3692,27313205,368,72.93,5085076,19.61,0.1632999657070072,
20240429 013552.889,3693,27319420,304,53.73,5086193,19.61,0.15209356796301085,
20240429 013559.839,3694,27326370,368,72.93,5087497,19.61,0.15256228355226023,
20240429 013605.396,3695,27331930,359,69.86,5088429,19.61,0.14575559701492535,
20240429 013606.842,3696,27333374,348,65.64,5088806,19.61,0.15169212566175688,
20240429 013615.219,3697,27341754,188,32.01,5090295,19.61,0.15520720161415488,
20240429 013623.138,3698,27349675,352,66.89,5091777,19.61,0.1461454146876142,
20240429 013630.289,3699,27356826,409,91.12,5093082,19.61,0.17097524278484474,
20240429 013632.438,3700,27358976,371,73.82,5093460,19.61,0.21603871413757347,
20240429 013638.433,3701,27364972,423,97.36,5094577,19.61,0.19320684725066656,
20240429 013641.683,3702,27368223,345,64.98,5095326,19.61,0.20494323072508916,
20240429 013659.213,3703,27385756,398,85.63,5098497,19.61,0.16842388924445043,
20240429 013720.639,3704,27406990,505,145.23,5102402,19.61,0.13290272849301596,
20240429 013726.067,3705,27412615,399,87.3,5103532,19.61,0.12622278321236985,
20240429 013729.312,3706,27415861,415,95.0,5104096,19.61,0.13496551631058265,
20240429 013743.677,3707,27430228,207,35.26,5106901,19.61,0.12416344876395287,
20240429 013747.356,3708,27433908,352,66.89,5107459,19.61,0.1297572242334592,
20240429 013748.128,3709,27434680,319,57.64,5107650,19.61,0.1321178491214163,
20240429 013749.042,3710,27435594,163,28.2,5107839,19.61,0.14162500531093772,
20240429 013754.789,3711,27441343,408,90.57,5108954,19.61,0.13678767816595083,
20240429 013802.177,3712,27448732,344,64.67,5110257,19.61,0.15882091353789468,
20240429 013817.392,3713,27463950,355,68.3,5113045,19.61,0.1762021390939686,
20240429 013817.655,3714,27464212,563,181.65,5113235,19.61,0.1938435295029852,
20240429 013825.134,3715,27471693,348,65.64,5114558,19.61,0.17914084052882376,
20240429 013828.751,3716,27475311,330,60.13,5115311,19.61,0.22185739006966324,
20240429 013835.195,3717,27481755,355,68.3,5116429,19.61,0.2090344697840674,
20240429 013836.074,3718,27482635,473,126.29,5116619,19.61,0.20856797230217328,
20240429 013839.094,3719,27485657,399,87.3,5117182,19.61,0.19979221609526093,
20240429 013840.174,3720,27486737,369,73.42,5117372,19.61,0.22033711578715437,
20240429 013847.218,3721,27493782,412,92.93,5118676,19.61,0.22201993739037768,
20240429 013849.326,3722,27495890,368,72.93,5119052,19.61,0.3131458633431452,
20240429 013903.212,3723,27509780,359,69.86,5121652,19.61,0.2195052351998595,
20240429 013904.203,3724,27510770,316,56.81,5121842,19.61,0.2559574086871944,
20240429 013905.339,3725,27511907,319,57.64,5122032,19.61,0.2733136547501913,
20240429 013906.686,3726,27513253,344,64.67,5122406,19.61,0.31755104633069764,
20240429 013919.113,3727,27525684,358,69.1,5124640,19.61,0.23234740584121377,
20240429 013929.164,3728,27535736,384,80.08,5126504,19.61,0.19972039145196724,
20240429 013948.359,3729,27554933,485,135.76,5130038,19.61,0.14665982254161472,
20240429 013949.643,3730,27556219,399,87.3,5130419,19.61,0.16019223067681218,
20240429 014000.999,3731,27567577,313,56.02,5132467,19.61,0.13952255382082512,
20240429 014007.018,3732,27573598,344,64.67,5133582,19.61,0.1567250728771589,
20240429 014023.005,3733,27589587,335,61.77,5136557,19.61,0.1269003324788711,
20240429 014023.156,3734,27589739,348,65.64,5136563,19.61,0.12850662451649383,
20240429 014024.237,3735,27590819,364,71.71,5136753,19.61,0.12894740235457958,
20240429 014029.131,3736,27595714,412,92.93,5137686,19.61,0.1428204176069011,
20240429 014045.671,3737,27612257,184,31.36,5140861,19.61,0.13070699413125594,
20240429 014056.658,3738,27623245,504,143.61,5142908,19.61,0.14641502803847786,
20240429 014059.030,3739,27625620,399,87.3,5143290,19.61,0.1441192154149913,
20240429 014102.984,3740,27629575,332,61.17,5144037,19.61,0.16132935387593772,
20240429 014104.248,3741,27630837,430,101.41,5144227,19.61,0.17473353136466888,
20240429 014106.725,3742,27633315,423,97.36,5144790,19.61,0.22872827081427266,
20240429 014108.601,3743,27635193,355,68.3,5145168,19.61,0.22004620970403785,
20240429 014123.030,3744,27649625,304,53.73,5147774,19.61,0.17008827581514807,
20240429 014132.272,3745,27658866,434,104.89,5149447,19.61,0.1583756988327711,
20240429 014133.006,3746,27659601,412,92.93,5149639,19.61,0.21126016689553184,
20240429 014136.007,3747,27662603,435,104.92,5150202,19.61,0.25413606444890596,
20240429 014149.022,3748,27675620,588,183.26,5152632,19.61,0.20003200512081934,
20240429 014219.331,3749,27705937,352,66.89,5158283,19.61,0.1309809160805271,
20240429 014221.578,3750,27707998,270,46.71,5158659,19.61,0.129315918789603,
20240429 014229.262,3751,27715869,345,64.98,5160143,19.61,0.12115778378181906,
20240429 014234.932,3752,27721540,205,34.91,5161262,19.61,0.11583324645839849,
20240429 014235.687,3753,27722295,480,130.21,5161452,19.61,0.13763298787453376,
20240429 014239.369,3754,27725978,335,61.77,5162019,19.61,0.14903795996840397,
20240429 014249.604,3755,27736214,432,101.61,5164065,19.61,0.1305517115329382,
20240429 014250.237,3756,27736849,332,61.17,5164070,19.61,0.13471642193183347,
20240429 014251.993,3757,27738603,508,144.95,5164446,19.61,0.15880325864286737,
20240429 014302.192,3758,27748806,423,97.36,5166329,19.61,0.23331233522316328,
20240429 014305.351,3759,27751966,384,80.08,5166894,19.61,0.22845132844447488,
20240429 014308.280,3760,27754895,387,81.05,5167456,19.72,0.25629196780972885,
20240429 014309.684,3761,27756299,419,97.2,5167831,19.61,0.2877532228360957,
20240429 014327.363,3762,27773981,472,125.87,5171012,19.61,0.19351342983203035,
20240429 014334.118,3763,27780738,435,104.92,5172325,19.61,0.18265173793128642,
20240429 014334.624,3764,27781243,352,66.89,5172516,19.61,0.2221235006663705,
20240429 014336.350,3765,27782970,344,64.67,5172706,19.61,0.2168585865157331,
20240429 014340.239,3766,27786861,339,62.98,5173454,19.61,0.20727106910417442,
20240429 014343.667,3767,27790288,440,109.25,5174199,19.61,0.24110910186859552,
20240429 014348.216,3768,27794837,455,117.03,5174953,19.61,0.2332905633967106,
20240429 014357.995,3769,27804619,448,112.41,5176824,19.61,0.2011465352509303,
20240429 014410.983,3770,27817610,348,65.64,5179255,19.61,0.16313479828382194,
20240429 014417.558,3771,27824186,652,262.1,5180560,19.61,0.19922303018228907,
20240429 014421.927,3772,27828556,384,80.08,5181315,19.61,0.2091656382689452,
20240429 014430.567,3773,27837199,280,48.67,5182991,19.61,0.17875337396993368,
20240429 014438.952,3774,27845585,352,66.89,5184475,19.61,0.1597393054534999,
20240429 014439.229,3775,27845861,352,66.89,5184480,19.61,0.16952025767079165,
20240429 014441.555,3776,27848188,384,80.08,5185041,19.61,0.17274737423991157,
20240429 014445.136,3777,27851768,432,101.61,5185603,19.61,0.17568517217146873,
20240429 014450.849,3778,27857484,412,92.93,5186728,19.61,0.18920043894501837,
20240429 014453.021,3779,27859656,194,33.0,5187104,19.61,0.23788001332128075,
20240429 014500.851,3780,27867489,355,68.3,5188585,19.61,0.230984223777516,0.15858947873781926
