0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 000154.257,2941,21679663,300,52.79,4033486,19.93,0.16186468112657817,
20240429 000219.081,2942,21704492,376,76.43,4038102,19.93,0.12471160441479079,
20240429 000230.535,2943,21715947,423,97.36,4040150,19.93,0.13992863639543832,
20240429 000240.402,2944,21725814,568,189.84,4042020,19.93,0.1247240480437033,
20240429 000243.533,2945,21728948,376,76.43,4042589,19.93,0.12184868829887045,
20240429 000247.862,2946,21733277,355,68.3,4043521,19.93,0.1244090569793481,
20240429 000300.256,2947,21745674,284,49.41,4045754,19.93,0.10832006412547796,
20240429 000304.870,2948,21750289,334,61.44,4046681,19.93,0.10446591799425438,
20240429 000311.482,2949,21756902,287,50.23,4047799,19.93,0.09948170034122224,
20240429 000320.275,2950,21765697,332,61.17,4049466,19.93,0.11625473738054826,
20240429 000338.935,2951,21784360,348,65.64,4052992,19.93,0.125228542089313,
20240429 000339.179,2952,21784605,358,69.1,4052997,19.93,0.14567915622632713,
20240429 000340.428,2953,21785854,358,69.1,4053187,19.93,0.1665944757271849,
20240429 000348.476,2954,21793904,334,61.44,4054677,19.93,0.1539811834993764,
20240429 000352.126,2955,21797555,368,72.93,4055424,19.93,0.15560811651935766,
20240429 000407.874,2956,21813304,472,125.87,4058395,19.93,0.1478896151912213,
20240429 000407.929,2957,21813361,384,80.08,4058400,19.93,0.15858164576031972,
20240429 000410.265,2958,21815697,366,72.41,4058776,19.93,0.1701172107582124,
20240429 000412.999,2959,21818432,376,76.43,4059336,19.93,0.18966694484485244,
20240429 000425.906,2960,21831340,600,203.87,4061751,19.93,0.21289731962274597,
20240429 000438.787,2961,21844224,679,318.29,4064205,19.93,0.1677627164139042,
20240429 000442.540,2962,21847977,394,84.01,4064775,19.93,0.16099948480164863,
20240429 000451.991,2963,21857432,261,45.09,4066634,19.93,0.15744312367157365,
20240429 000454.420,2964,21859860,433,104.37,4067008,19.93,0.16052910392654188,
20240429 000509.428,2965,21874871,361,70.62,4069807,19.93,0.1624589791077753,
20240429 000514.438,2966,21879883,399,87.3,4070737,19.93,0.1503555909726503,
20240429 000520.066,2967,21885512,359,69.86,4071853,19.93,0.1432644231458002,
20240429 000522.936,2968,21888382,352,66.89,4072415,19.93,0.14298583010423668,
20240429 000524.100,2969,21889546,389,81.58,4072605,19.93,0.17183902120493522,
20240429 000533.799,2970,21899246,480,130.21,4074462,19.93,0.18177852104995273,
20240429 000534.852,2971,21900300,355,68.3,4074656,19.93,0.191160727940052,
20240429 000545.836,2972,21911285,387,81.05,4076701,19.93,0.18571826539140124,
20240429 000546.266,2973,21911716,408,90.57,4076706,19.93,0.19287891061991283,
20240429 000553.757,2974,21919208,448,112.41,4078193,19.93,0.22558595952987887,
20240429 000557.862,2975,21923314,252,43.42,4078942,19.93,0.23028739867354459,
20240429 000605.025,2976,21930479,344,64.67,4080236,19.93,0.22242487599813163,
20240429 000608.979,2977,21934434,591,188.65,4080982,19.93,0.21718828052038314,
