0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 043142.977,5123,37871688,216,36.85,7056963,19.61,0.18229214138578487,
20240429 043145.493,5124,37874205,345,64.98,7057520,18.54,0.18425028558794265,
20240429 043154.812,5125,37883526,359,69.86,7059197,18.54,0.16592277953840284,
20240429 043158.930,5126,37887643,432,101.61,7059943,18.54,0.19086883493663154,
20240429 043222.028,5127,37910747,103,22.23,7064237,19.07,0.1361173876350965,
20240429 043230.021,5128,37918743,231,39.55,7065717,19.61,0.12425910508592516,
20240429 043242.032,5129,37930755,399,87.3,7067935,18.54,0.1149544205722431,
20240429 043243.548,5130,37932271,319,57.64,7068312,18.54,0.11530434582079398,
20240429 043310.053,5131,37958780,441,109.77,7073151,18.0,0.09342651070667812,
20240429 043317.456,5132,37965990,504,143.61,7074459,18.0,0.10584362662602272,
20240429 043332.848,5133,37981583,120,23.58,7077465,18.0,0.09314889851427506,
20240429 043342.980,5134,37991715,440,109.25,7079317,18.54,0.09244878337401079,
20240429 043351.892,5135,38000630,131,24.54,7081000,19.07,0.08852534480621801,
20240429 043411.965,5136,38020707,352,66.89,7084693,19.07,0.09096118686156617,
20240429 043415.925,5137,38024669,371,73.82,7085440,18.54,0.09442513974920683,
20240429 043417.836,5138,38026577,451,113.08,7085816,18.54,0.10437977537472339,
20240429 043418.125,5139,38026867,428,101.58,7085821,18.54,0.10573395222940038,
20240429 043418.442,5140,38026988,391,82.35,7085826,18.0,0.14622234569886972,
20240429 043431.759,5141,38040504,460,119.54,7088446,18.54,0.1345840679380375,
20240429 043436.725,5142,38045472,399,87.3,7089388,18.0,0.15655087120559824,
20240429 043441.094,5143,38049843,423,97.36,7090140,19.61,0.17207557559280037,
20240429 043442.128,5144,38050876,480,130.21,7090333,19.07,0.1990604347479895,
20240429 043442.958,5145,38051707,408,90.57,7090526,18.54,0.3226535024037686,
20240429 043446.195,5146,38054944,355,68.3,7091090,18.54,0.33036009250082593,
20240429 043452.931,5147,38061682,295,51.75,7092395,19.61,0.28494087476848556,
20240429 043453.750,5148,38062502,49,15.48,7092586,19.07,0.2807017543859649,
20240429 043454.953,5149,38063705,368,72.93,7092776,18.0,0.2738900605297034,
20240429 043505.432,5150,38073985,419,97.2,7094642,18.0,0.2969738366049951,
20240429 043517.436,5151,38086192,391,82.35,7097073,18.0,0.2456338581710103,
20240429 043524.028,5152,38092784,496,144.49,7098202,18.0,0.23291563795593237,
20240429 043528.222,5153,38096980,408,90.57,7098956,18.54,0.21694797587538509,
20240429 043529.965,5154,38098725,71,19.06,7099333,18.54,0.21273427361882274,
20240429 043532.092,5155,38100851,236,40.44,7099708,18.54,0.21787916421552608,
20240429 043536.094,5156,38104854,415,95.0,7100456,18.54,0.23167991103491417,
20240429 043537.737,5157,38106497,412,92.93,7100833,18.54,0.22733989587832767,
20240429 043541.710,5158,38110471,408,90.57,7101586,18.54,0.21387171974249847,
20240429 043542.099,5159,38110860,355,68.3,7101591,18.54,0.272724793410969,
20240429 043545.740,5160,38114503,399,87.3,7102337,18.54,0.35330695308083665,
20240429 043550.738,5161,38119500,458,117.59,7103274,18.0,0.3743916136278547,
20240429 043552.727,5162,38121489,433,104.37,7103653,18.0,0.40807998367680065,
20240429 043604.920,5163,38133685,441,109.77,7105896,18.54,0.286082105564297,
20240429 043610.102,5164,38138868,195,33.17,7106831,18.54,0.26308866087871613,
20240429 043616.832,5165,38145600,415,95.0,7108128,18.54,0.24547105896214835,
20240429 043627.800,5166,38156570,588,183.26,7110191,18.0,0.19974831712042826,
20240429 043704.805,5167,38193584,92,21.32,7117178,19.07,0.12034418436729045,
20240429 043720.639,5168,38209421,357,68.97,7120135,18.0,0.10148163182463973,
20240429 043729.638,5169,38218422,423,97.36,7121811,18.0,0.09624824346955668,
20240429 043740.694,5170,38229479,448,112.41,7123874,18.0,0.0909454690967296,
20240429 043743.848,5171,38232635,120,23.58,7124441,18.54,0.08999199071282656,
20240429 043745.962,5172,38234749,369,73.42,7124819,18.54,0.09896874567011738,
20240429 043747.826,5173,38236614,96,21.67,7125197,18.54,0.10232900822725226,
20240429 043748.808,5174,38237595,398,85.63,7125387,18.0,0.10872401496042446,
20240429 043829.831,5175,38278628,359,69.86,7133039,18.0,0.08194639067122288,
20240429 043836.025,5176,38284823,345,64.98,7134158,19.07,0.10962508221881166,
20240429 043842.653,5177,38291451,366,72.41,7135461,18.54,0.12193040212646622,
20240429 043854.125,5178,38302927,391,82.35,7137507,18.0,0.11836140471315114,
20240429 043856.589,5179,38305391,344,64.67,7138071,18.54,0.13176098557217208,
20240429 043905.776,5180,38314580,371,73.82,7139751,18.0,0.12205839273508447,
20240429 043914.618,5181,38323424,352,66.89,7141431,18.54,0.11279552427359682,
20240429 043921.146,5182,38329952,462,120.87,7142548,18.54,0.10715816545220747,
20240429 043926.839,5183,38335647,211,35.96,7143676,18.54,0.10200854831634891,
20240429 043931.817,5184,38340625,504,143.61,7144604,18.0,0.1613267512018843,
20240429 043939.107,5185,38347918,332,61.17,7145920,18.54,0.1585238261310675,
20240429 043943.128,5186,38351939,467,121.56,7146667,18.0,0.1653575857792476,
20240429 043945.643,5187,38354456,335,61.77,7147235,18.0,0.19410691408827982,
20240429 043957.578,5188,38366391,435,104.92,7149469,18.0,0.16396399350702587,
20240429 044013.068,5189,38381886,192,32.67,7152273,18.54,0.14860607501634668,
20240429 044015.813,5190,38384632,391,82.35,7152831,18.0,0.16341204346760357,
20240429 044016.539,5191,38385358,73,19.32,7153024,18.54,0.1805282255880707,
20240429 044025.102,5192,38393922,384,80.08,7154506,18.54,0.1716355148207267,
20240429 044038.625,5193,38407448,294,51.51,7157120,18.0,0.1496826727338043,
20240429 044041.895,5194,38410719,359,69.86,7157680,18.54,0.15926610180289227,
20240429 044113.940,5195,38442771,408,90.57,7163635,18.0,0.11011760560278377,
20240429 044124.809,5196,38453642,376,76.43,7165691,18.0,0.10084101405723736,
20240429 044125.585,5197,38454419,371,73.82,7165881,18.54,0.11362732509913984,
20240429 044134.728,5198,38463563,384,80.08,7167555,18.0,0.12245897624295861,
20240429 044143.104,5199,38471940,519,154.3,7169048,18.0,0.11455934746995682,
20240429 044149.051,5200,38477889,371,73.82,7170186,18.0,0.10809408509166378,
20240429 044154.997,5201,38483836,396,85.28,7171306,18.75,0.11124089215195507,
20240429 044156.545,5202,38485384,455,117.03,7171685,18.0,0.12833675564681724,
20240429 044200.808,5203,38489648,224,38.29,7172442,18.54,0.12672183290459113,
20240429 044201.032,5204,38489873,408,90.57,7172447,18.0,0.21235029304340441,
20240429 044207.513,5205,38496355,335,61.77,7173757,18.54,0.2341701011614837,
20240429 044212.553,5206,38501397,231,39.55,7174690,18.0,0.2129109180718787,
20240429 044213.777,5207,38502622,396,85.28,7174879,18.0,0.25608850418704704,
20240429 044219.481,5208,38508326,344,64.67,7176001,19.61,0.2748989746268246,
20240429 044253.061,5209,38541913,355,68.3,7182130,18.0,0.1562255897516013,
20240429 044254.624,5210,38543476,335,61.77,7182506,18.54,0.16770925922820198,
20240429 044313.606,5211,38562462,147,26.19,7186035,18.54,0.129767327182362,
20240429 044328.714,5212,38577574,83,20.46,7188810,18.54,0.113757877733033,
20240429 044332.505,5213,38581366,391,82.35,7189554,18.0,0.10932187640068654,
20240429 044359.469,5214,38608335,422,97.97,7194592,18.0,0.08932080460180786,
20240429 044359.996,5215,38608862,371,73.82,7194597,18.0,0.09307260593989371,
20240429 044407.722,5216,38616589,499,141.24,7196090,18.54,0.08776163938742376,
20240429 044412.040,5217,38620908,391,82.35,7196845,18.75,0.08884229604029886,
20240429 044414.939,5218,38623807,508,144.95,7197408,18.0,0.12213292948044652,
20240429 044440.895,5219,38649768,575,187.3,7202295,18.0,0.09409904865861807,
20240429 044441.495,5220,38650371,390,82.7,7202489,18.0,0.11377988144136354,
20240429 044444.889,5221,38653765,345,64.98,7203052,18.0,0.13127666557269446,
20240429 044448.461,5222,38657337,568,189.84,7203798,18.0,0.13165516878192637,
20240429 044449.580,5223,38658456,327,59.28,7203992,18.0,0.19955698349663747,
20240429 044458.472,5224,38667350,458,117.59,7205665,18.0,0.17101032902387303,
20240429 044459.846,5225,38668726,216,36.85,7205857,19.07,0.19185020336121555,
20240429 044500.859,5226,38669737,263,45.37,7206047,18.54,0.20483828017779962,
20240429 044506.004,5227,38674884,325,59.05,7206981,18.54,0.19582884558895527,
20240429 044512.546,5228,38681427,335,61.77,7208284,18.0,0.3159457837035165,
20240429 044512.615,5229,38681495,451,113.08,7208289,18.54,0.3213367609254499,
20240429 044514.061,5230,38682943,127,24.18,7208483,18.54,0.34279446044151923,
20240429 044518.599,5231,38687480,428,101.58,7209409,18.0,0.3318070210365651,
20240429 044527.870,5232,38696756,408,90.57,7211095,18.0,0.26116479498563594,
20240429 044530.864,5233,38699749,529,156.43,7211661,18.0,0.3087182020251914,
20240429 044545.936,5234,38714823,473,126.29,7214499,18.0,0.2169668040789759,
20240429 044547.752,5235,38716641,385,80.11,7214879,18.0,0.21325144477853838,
20240429 044556.550,5236,38725441,394,84.01,7216565,18.0,0.19783959165908283,
20240429 044600.664,5237,38729555,326,59.13,7217316,18.0,0.20782243651024565,
20240429 044607.848,5238,38736741,419,97.2,7218621,18.54,0.18105118316948202,
20240429 044617.802,5239,38746696,508,144.95,7220491,18.54,0.15688489355359972,
20240429 044620.658,5240,38749553,428,101.58,7221060,18.0,0.1611369825488648,
20240429 044621.566,5241,38750462,368,72.93,7221252,18.0,0.18623361144219308,
20240429 044625.021,5242,38753917,357,68.97,7221814,18.0,0.18464833724172314,
20240429 044630.383,5243,38759280,384,80.08,7222930,18.0,0.22498706324386347,
20240429 044638.601,5244,38767500,384,80.08,7224426,18.0,0.1966607012920608,
20240429 044646.565,5245,38775465,384,80.08,7225921,18.0,0.19994001799460162,
20240429 044652.714,5246,38781615,451,113.08,7227047,18.0,0.19212295869356388,
20240429 044659.283,5247,38787988,371,73.82,7228176,18.0,0.1944201419267036,
20240429 044706.352,5248,38795256,339,62.98,7229667,18.54,0.2059732234809475,
20240429 044711.983,5249,38800889,305,53.88,7230600,18.0,0.1948368241597662,
20240429 044712.452,5250,38801357,359,69.86,7230790,18.0,0.19651770624533269,0.156717882379599
