0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240428 224014.386,2311,16778886,390,82.7,3120186,20.9,0.10036633713052642,
20240428 224021.222,2312,16785722,591,188.65,3121492,20.9,0.10500892575868949,
20240428 224034.683,2313,16798998,391,82.35,3123940,20.9,0.09454119159717889,
20240428 224036.821,2314,16801325,376,76.43,3124503,20.9,0.09523083955508152,
20240428 224038.933,2315,16803436,419,97.2,3124879,20.9,0.1109139307897072,
20240428 224044.220,2316,16808725,344,64.67,3125816,21.01,0.11731581417175035,
20240428 224046.254,2317,16810760,387,81.05,3126191,21.01,0.137807482946324,
20240428 224057.343,2318,16821851,415,95.0,3128232,20.9,0.12574503935819734,
20240428 224113.852,2319,16838362,384,80.08,3131409,20.9,0.16623998404096152,
20240428 224116.727,2320,16841238,348,65.64,3131972,20.9,0.16040807815081568,
20240428 224117.284,2321,16841794,334,61.44,3131979,20.9,0.17837394313438693,
20240428 224118.809,2322,16843319,371,73.82,3132355,20.9,0.2266237592349182,
20240428 224119.921,2323,16844431,281,48.9,3132545,21.11,0.23201856148491878,
20240428 224120.406,2324,16844916,415,95.0,3132551,20.9,0.24112072914908494,
20240428 224123.817,2325,16848328,399,87.3,3133302,20.9,0.25254438467560675,
20240428 224128.816,2326,16853328,207,35.26,3134232,20.9,0.23495136506743106,
20240428 224129.725,2327,16854238,395,84.48,3134421,20.9,0.30881353838552283,
20240428 224135.173,2328,16859686,387,81.05,3135355,21.01,0.4690211528539937,
20240428 224151.676,2329,16876189,547,162.22,3138514,20.9,0.2861312197773899,
20240428 224200.321,2330,16884838,415,95.0,3140015,20.9,0.23235820340637126,
20240428 224204.687,2331,16889204,391,82.35,3140953,20.9,0.21796939709664764,
20240428 224210.815,2332,16895334,335,61.77,3142070,20.9,0.1964868157346642,
20240428 224211.943,2333,16896461,344,64.67,3142260,20.9,0.1940353532413606,
20240428 224232.199,2334,16916721,414,93.93,3145977,20.9,0.14623731391301803,
20240428 224237.458,2335,16921981,348,65.64,3146913,20.9,0.14568340083330905,
20240428 224244.833,2336,16929358,344,64.67,3148404,21.11,0.1331416094157746,
20240428 224256.188,2337,16940715,384,80.08,3150449,20.9,0.12343393198790348,
20240428 224256.303,2338,16940829,421,97.33,3150454,20.9,0.15473408946725054,
20240428 224259.349,2339,16943876,326,59.13,3151017,20.9,0.1694111269228163,
20240428 224306.878,2340,16951406,312,55.68,3152499,20.9,0.16079497033332796,
20240428 224323.205,2341,16967737,345,64.98,3155455,20.9,0.1381406271584473,
20240428 224327.426,2342,16971957,359,69.86,3156201,20.9,0.13248016109587588,
20240428 224331.725,2343,16976254,457,118.95,3157132,21.01,0.16799381782750394,
20240428 224333.231,2344,16977762,449,112.05,3157324,20.9,0.17929822674053753,
20240428 224333.431,2345,16977963,547,162.22,3157329,20.9,0.20576978476480515,
20240428 224334.715,2346,16979248,270,46.71,3157709,20.9,0.25955823188932436,
20240428 224350.865,2347,16995399,435,104.92,3160661,20.9,0.18327773908581066,
20240428 224357.262,2348,17001798,398,85.63,3161787,21.33,0.17267280230690865,
20240428 224421.406,2349,17025946,386,80.48,3166237,20.9,0.13417775869471876,
20240428 224421.761,2350,17026301,295,51.75,3166427,20.9,0.17077669239702167,
20240428 224425.846,2351,17030387,319,57.64,3167169,20.9,0.17117425539198905,
20240428 224432.259,2352,17036801,121,23.66,3168280,20.9,0.16519641854164602,
20240428 224453.780,2353,17058326,167,28.76,3172338,20.9,0.12414803411587977,
20240428 224459.218,2354,17063763,390,82.7,3173264,20.9,0.11656777833471271,
20240428 224502.169,2355,17066717,371,73.82,3173825,20.9,0.11434582752075377,
20240428 224502.875,2356,17067421,408,90.57,3174016,20.9,0.13886960144424385,
20240428 224510.840,2357,17075387,591,188.65,3175510,20.9,0.13591019054608713,
20240428 224517.855,2358,17082404,345,64.98,3176828,20.9,0.17715105670605324,
20240428 224519.671,2359,17084222,398,85.63,3177204,20.9,0.1726817475392851,
20240428 224532.703,2360,17097254,238,40.82,3179620,20.9,0.14957296917301105,
20240428 224543.094,2361,17107647,515,147.53,3181467,20.9,0.14117314886708549,
20240428 224552.177,2362,17116732,575,187.3,3183163,20.9,0.17124167337363222,
20240428 224557.067,2363,17121623,319,57.64,3184109,20.9,0.1728638351570468,
20240428 224602.772,2364,17127329,391,82.35,3185220,20.9,0.1650083329208125,
20240428 224616.334,2365,17140893,391,82.35,3187634,20.9,0.13613035843123375,
20240428 224617.246,2366,17141806,408,90.57,3187825,20.9,0.15058880221666715,
20240428 224645.047,2367,17169609,448,112.41,3193051,20.9,0.11468942104780255,
20240428 224726.011,2368,17210583,358,69.1,3200704,20.9,0.0791514959632737,
20240428 224746.745,2369,17231319,432,101.61,3204603,20.9,0.07460348249056266,
20240428 224817.671,2370,17262252,189,32.16,3210392,20.9,0.06469267743584103,
20240428 224832.628,2371,17277209,108,22.63,3213162,20.9,0.06232432331365963,
20240428 224845.674,2372,17290258,263,45.37,3215562,20.9,0.05930951858463765,
20240428 224857.022,2373,17301606,480,130.21,3217593,20.9,0.05738880918220947,
20240428 224904.331,2374,17308917,430,101.41,3218910,20.9,0.05952487246796073,
20240428 224915.257,2375,17319846,352,66.89,3220967,20.9,0.056176303711568384,
20240428 224920.628,2376,17325218,357,68.97,3222085,20.9,0.0642752006993142,
20240428 224923.371,2377,17327962,335,61.77,3222461,20.9,0.08520790729379686,
20240428 224938.383,2378,17342974,472,125.87,3225243,20.9,0.08957523423923754,
20240428 225009.666,2379,17374263,467,121.56,3231210,20.9,0.08928970043305505,
20240428 225016.154,2380,17380754,204,34.73,3232336,20.9,0.09659409230531461,
20240428 225034.679,2381,17399282,387,81.05,3235843,20.9,0.09173891105912574,
20240428 225101.366,2382,17425974,361,70.62,3240666,20.9,0.08042205494434794,
20240428 225106.174,2383,17430781,131,24.54,3241598,20.9,0.08207283143061152,
20240428 225115.988,2384,17440598,586,192.72,3243446,20.9,0.08282876808773224,
20240428 225120.326,2385,17444936,387,81.05,3244205,20.9,0.0835435846881318,
20240428 225134.323,2386,17458936,377,76.28,3246803,20.9,0.07636385851304295,
20240428 225159.096,2387,17483712,508,144.95,3251443,20.9,0.07106663918756619,
20240428 225208.097,2388,17492715,378,77.13,3253137,20.9,0.08443735170690107,
20240428 225220.597,2389,17505218,275,47.73,3255553,20.9,0.0803580755848059,
20240428 225225.646,2390,17510266,655,252.34,3256480,20.9,0.09011688159542927,
20240428 225234.921,2391,17519545,371,73.82,3258180,20.9,0.10688899577788466,
20240428 225240.909,2392,17525533,339,62.98,3259297,20.9,0.10555760806460125,
20240428 225250.884,2393,17535510,521,150.31,3261152,20.9,0.10537851964255605,
20240428 225305.227,2394,17549855,384,80.08,3263780,20.9,0.0953279759010877,
20240428 225317.137,2395,17561766,263,45.37,3266010,21.01,0.09726301865504698,
20240428 225318.007,2396,17562638,389,81.58,3266199,20.9,0.12672504467057824,
20240428 225326.115,2397,17570747,344,64.67,3267688,20.9,0.12817554923222846,
20240428 225331.061,2398,17575694,353,67.64,3268618,20.9,0.14191643960036332,
20240428 225335.110,2399,17579744,393,83.55,3269364,20.9,0.14395946101577797,
20240428 225336.229,2400,17580861,547,162.22,3269555,20.9,0.1631108501337509,
20240428 225339.830,2401,17584463,384,80.08,3270315,20.9,0.16971877598818758,
20240428 225347.549,2402,17591991,369,73.42,3271620,20.9,0.1764757786993735,
20240428 225355.874,2403,17600510,344,64.67,3273294,20.9,0.1974450609118013,
20240428 225415.900,2404,17620541,333,61.18,3277007,20.9,0.17017511018838385,
20240428 225417.090,2405,17621730,435,104.92,3277198,20.9,0.16925342315048322,
20240428 225417.264,2406,17621904,588,183.26,3277203,20.9,0.1955072435433733,
20240428 225421.131,2407,17625773,384,80.08,3277960,20.9,0.19972039145196724,
20240428 225424.298,2408,17628940,391,82.35,3278521,20.9,0.2033016182808815,
20240428 225424.955,2409,17629596,359,69.86,3278711,20.9,0.20522924106226656,
20240428 225442.086,2410,17646731,385,80.11,3281867,20.9,0.16062708815214596,
20240428 225450.154,2411,17654800,387,81.05,3283359,20.9,0.1597316508266113,
20240428 225513.965,2412,17678615,376,76.43,3287813,20.9,0.1280557298536323,
20240428 225524.305,2413,17688957,421,97.33,3289669,20.9,0.14618814414151013,
20240428 225534.852,2414,17699506,304,53.73,3291719,20.9,0.12859751549600063,
20240428 225550.271,2415,17714927,376,76.43,3294493,20.9,0.10751878890836174,
20240428 225610.831,2416,17735490,675,317.99,3298389,20.9,0.09115770282588878,
20240428 225626.980,2417,17751643,408,90.57,3301393,20.9,0.08151155018666145,
20240428 225633.006,2418,17757671,401,87.91,3302513,20.9,0.07809388446790733,
20240428 225638.791,2419,17763456,489,138.11,3303628,20.9,0.08568613169958442,
20240428 225641.275,2420,17765941,332,61.17,3304008,20.9,0.08999199071282656,
20240428 225648.734,2421,17773402,359,69.86,3305496,20.9,0.10551973746689318,
20240428 225649.993,2422,17774660,352,66.89,3305686,20.9,0.11670245541966202,
20240428 225658.003,2423,17782670,428,101.58,3307175,20.9,0.12026313574100132,
20240428 225717.147,2424,17801819,396,85.28,3310723,20.9,0.11510658870113724,
20240428 225723.274,2425,17807946,369,73.42,3311840,20.9,0.1380395621385089,
20240428 225723.774,2426,17808446,419,97.2,3312030,20.9,0.1760749374933972,
20240428 225728.269,2427,17812942,332,61.17,3312779,20.9,0.18095289796066086,
20240428 225732.894,2428,17817568,649,269.34,3313710,20.9,0.18483263404986783,
20240428 225743.063,2429,17827740,391,82.35,3315594,20.9,0.1618437237003949,
20240428 225750.946,2430,17835623,403,88.99,3317082,20.9,0.1607406931138687,
20240428 225751.766,2431,17836444,357,68.97,3317272,20.9,0.16188302332734364,
20240428 225755.032,2432,17839711,376,76.43,3317833,20.9,0.17534938364691646,
20240428 225759.878,2433,17844555,432,101.61,3318763,20.9,0.23402213849430156,
20240428 225820.115,2434,17864798,335,61.77,3322498,20.9,0.17592934677433542,
20240428 225823.033,2435,17867716,412,92.93,3323058,20.9,0.16875073828448,
20240428 225827.856,2436,17872539,419,97.2,3323990,20.9,0.1678218403343011,
20240428 225836.095,2437,17880780,108,22.63,3325483,20.9,0.15822534453568773,
20240428 225838.005,2438,17882691,352,66.89,3325857,20.9,0.1820101197626588,
20240428 225838.071,2439,17882758,287,50.23,3325862,20.9,0.21220159151193635,
20240428 225844.123,2440,17888811,71,19.06,3326980,20.9,0.19099642836678954,
20240428 225854.733,2441,17899422,207,35.26,3329000,20.9,0.16750138188640057,
20240428 225855.851,2442,17900539,199,33.86,3329189,20.9,0.17865756704125205,
20240428 225857.806,2443,17902494,385,80.11,3329562,20.9,0.2653153272664562,
20240428 225858.171,2444,17902859,531,160.62,3329567,20.9,0.2845921794069099,
20240428 225901.758,2445,17906447,617,223.47,3330324,20.9,0.294967848504513,
20240428 225906.147,2446,17910837,569,185.56,3331083,20.9,0.3327565553041395,
20240428 225906.941,2447,17911631,376,76.43,3331277,20.9,0.3455902681780481,
20240428 225912.718,2448,17917409,551,164.56,3332394,20.9,0.2886252778018299,
20240428 225914.266,2449,17918958,352,66.89,3332586,20.9,0.33175198221809377,
20240428 225926.956,2450,17931652,83,20.46,3335004,20.9,0.3103373366849766,
20240428 225928.027,2451,17932720,632,232.56,3335193,20.9,0.31079065141720535,
20240428 225935.874,2452,17940572,88,20.96,3336709,20.9,0.2626878217925817,
20240428 225947.817,2453,17952515,428,101.58,3338929,20.9,0.20142609676509687,
20240428 225951.706,2454,17956404,377,76.28,3339678,20.9,0.200208216545207,
20240428 230002.832,2455,17967532,427,101.26,3341725,20.9,0.17641351327511687,
20240428 230006.697,2456,17971398,377,76.28,3342474,20.9,0.16734721199544816,
20240428 230010.792,2457,17975494,319,57.64,3343219,20.9,0.17219409718634845,
20240428 230015.099,2458,17979801,387,81.05,3343961,20.9,0.1643844623806158,
20240428 230016.804,2459,17981506,505,145.23,3344336,20.9,0.20060985395602632,
20240428 230019.179,2460,17983884,376,76.43,3344717,20.9,0.1954957772912105,
20240428 230022.942,2461,17987646,412,92.93,3345463,20.9,0.21245857057873715,
20240428 230029.980,2462,17994685,408,90.57,3346770,20.9,0.2371747740910277,
20240428 230030.268,2463,17994973,389,81.58,3346775,20.9,0.25932264924018467,
20240428 230033.087,2464,17997792,391,82.35,3347335,20.9,0.33052388035035535,
20240428 230036.004,2465,18000709,632,232.56,3347895,20.9,0.34121540928788346,
20240428 230039.724,2466,18004431,252,43.42,3348654,20.9,0.34563804783630586,
20240428 230041.695,2467,18006402,403,88.99,3349027,20.9,0.37599639043465183,
20240428 230043.945,2468,18008651,465,122.12,3349402,20.9,0.3684462621126709,
20240428 230044.883,2469,18009590,327,59.28,3349595,20.9,0.3890445066915655,
20240428 230047.769,2470,18012477,376,76.43,3350154,20.9,0.4027872880331897,
20240428 230056.891,2471,18021600,366,72.41,3351827,20.9,0.37159525844450225,
20240428 230059.863,2472,18024573,192,32.67,3352389,20.9,0.33789491468153404,
20240428 230106.692,2473,18031404,319,57.64,3353685,20.9,0.29757476565987206,
20240428 230111.750,2474,18036462,430,101.41,3354614,20.9,0.27975158059643035,
20240428 230112.015,2475,18036728,307,54.48,3354619,20.9,0.30968381282710356,
20240428 230120.772,2476,18045486,423,97.36,3356290,20.9,0.25590500806100774,
20240428 230121.269,2477,18045983,384,80.08,3356295,20.9,0.2679241238881149,
20240428 230135.028,2478,18059744,467,121.56,3358897,20.9,0.1994216771363047,
20240428 230142.745,2479,18067463,344,64.67,3360393,20.9,0.1818975552968568,
20240428 230144.604,2480,18069322,153,26.9,3360768,20.9,0.20958648586339151,
20240428 230148.050,2481,18072770,327,59.28,3361327,20.9,0.20752485110091934,
20240428 230155.110,2482,18079830,678,274.92,3362620,20.9,0.20653475980007435,
20240428 230201.134,2483,18085856,352,66.89,3363756,20.9,0.20249473513688643,
20240428 230209.017,2484,18093740,403,88.99,3365244,20.9,0.1754324409669836,
20240428 230212.657,2485,18097381,344,64.67,3365991,20.9,0.19273393080851886,
20240428 230223.690,2486,18108414,327,59.28,3368034,20.9,0.16020249595488698,
20240428 230228.955,2487,18113681,359,69.86,3368960,20.9,0.1854358670053962,
20240428 230246.603,2488,18131333,81,20.25,3372303,20.9,0.15659745059350436,
20240428 230303.094,2489,18147826,371,73.82,3375260,20.9,0.1274047649382087,
20240428 230309.929,2490,18154661,524,150.73,3376565,20.9,0.12213143785341785,
20240428 230316.167,2491,18160902,352,66.89,3377696,20.9,0.12336997421567539,
20240428 230325.895,2492,18170630,473,126.29,3379560,20.9,0.11797878741402297,
20240428 230331.848,2493,18176585,178,30.4,3380685,20.9,0.12072774685806038,
20240428 230332.639,2494,18177376,368,72.93,3380874,20.9,0.12502813132954915,
20240428 230333.751,2495,18178489,344,64.67,3381065,20.9,0.14273276145073577,
20240428 230352.670,2496,18197411,376,76.43,3384594,20.9,0.11945290569193096,
20240428 230356.144,2497,18200886,399,87.3,3385155,20.9,0.1438000603960254,
20240428 230402.811,2498,18207552,496,144.49,3386457,20.9,0.16745650317330074,
20240428 230413.606,2499,18218350,237,40.69,3388523,20.9,0.15704257424187698,
20240428 230417.097,2500,18221842,422,97.97,3389080,20.9,0.16412276382734287,
20240428 230418.130,2501,18222875,444,109.09,3389271,20.9,0.19144251938355508,
20240428 230423.439,2502,18227993,252,43.42,3390206,20.9,0.19383225756430383,
20240428 230424.134,2503,18228880,332,61.17,3390397,20.9,0.1941936110301971,
20240428 230430.143,2504,18234892,99,21.91,3391515,20.9,0.17733011774719817,
20240428 230437.022,2505,18241771,403,88.99,3392811,20.9,0.22546897546897549,
20240428 230437.674,2506,18242423,67,18.51,3393001,20.9,0.24078979051288224,
20240428 230439.635,2507,18244383,399,87.3,3393374,20.9,0.2715620247664567,
20240428 230444.121,2508,18248869,585,189.11,3394119,20.9,0.3277076847452073,
20240428 230454.161,2509,18258913,384,80.08,3396007,20.9,0.26980358299158214,
20240428 230504.831,2510,18269585,409,91.12,3398052,20.58,0.2141281771268281,
20240428 230505.872,2511,18270625,255,43.96,3398243,20.9,0.23566563759338252,
20240428 230512.959,2512,18277712,540,166.11,3399541,20.9,0.20481310803891448,
20240428 230517.956,2513,18282712,448,112.41,3400485,20.9,0.209148139627298,
20240428 230524.683,2514,18289439,515,147.53,3401796,20.9,0.20981515285033883,
20240428 230524.813,2515,18289570,421,97.33,3401801,20.9,0.2121385689132141,
20240428 230526.788,2516,18291546,338,62.67,3402180,20.58,0.21207558373804425,
20240428 230527.820,2517,18292577,376,76.43,3402370,20.9,0.22883818851689972,
20240428 230532.105,2518,18296863,371,73.82,3403116,20.9,0.26354627872654435,
20240428 230554.711,2519,18319474,291,50.97,3407383,20.9,0.20048115477145148,
20240428 230601.994,2520,18326758,364,71.71,3408683,20.9,0.17818324364776736,0.16933227503664977
