0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 083629.892,7046,52561688,327,59.28,9808281,19.07,0.15510128113658217,
20240429 083640.029,7047,52571825,572,183.73,9810151,18.54,0.20028440385347193,
20240429 083640.548,7048,52572346,254,43.77,9810344,19.07,0.2200365260633265,
20240429 083642.821,7049,52574618,332,61.17,9810720,18.54,0.321316110789795,
20240429 083649.639,7050,52581437,505,145.23,9812026,18.54,0.2666240068255746,
20240429 083708.007,7051,52599811,319,57.64,9815436,19.61,0.2113182029500021,
20240429 083708.631,7052,52600435,376,76.43,9815627,18.54,0.24122542515981185,
20240429 083709.666,7053,52601467,435,104.92,9815819,18.54,0.24676125848241826,
20240429 083711.501,7054,52603304,323,58.48,9816197,18.0,0.2391657897254377,
20240429 083712.916,7055,52604721,345,64.98,9816390,19.07,0.23242841204908887,
20240429 083731.427,7056,52623236,275,47.73,9819933,19.61,0.194560099614771,
20240429 083731.699,7057,52623507,359,69.86,9819938,18.54,0.19549959922582158,
20240429 083731.952,7058,52623759,430,101.41,9819943,18.0,0.20353748142720482,
20240429 083734.753,7059,52626562,408,90.57,9820514,19.07,0.22166068182825732,
20240429 083742.956,7060,52634766,423,97.36,9822013,19.07,0.2861312197773899,
20240429 083814.767,7061,52666584,240,41.21,9828000,19.07,0.15120358050078628,
20240429 083820.962,7062,52672781,92,21.32,9829120,19.61,0.14026032315978454,
20240429 083823.469,7063,52675287,463,119.23,9829683,19.07,0.13895064473099156,
20240429 083823.788,7064,52675607,409,91.12,9829688,19.07,0.14109944689016818,
20240429 083825.439,7065,52677258,384,80.08,9830065,19.07,0.18514404206472634,
20240429 083828.103,7066,52679923,399,87.3,9830444,19.07,0.17729239061059499,
20240429 083835.646,7067,52687467,364,71.71,9831948,18.0,0.1570006594027695,
20240429 083853.999,7068,52705823,332,61.17,9835329,19.61,0.12618933447744998,
20240429 083854.791,7069,52706617,327,59.28,9835519,19.07,0.13920790700911814,
20240429 083901.527,7070,52713353,319,57.64,9836821,19.61,0.21385799828913601,
20240429 083922.524,7071,52734355,334,61.44,9840723,19.61,0.16243786751567527,
20240429 083923.872,7072,52735703,387,81.05,9840915,18.75,0.16555469099216927,
20240429 083924.523,7073,52736355,397,85.55,9841106,19.07,0.16464970774676876,
20240429 083927.591,7074,52739424,364,71.71,9841672,19.61,0.16089586819410479,
20240429 083937.688,7075,52749520,332,61.17,9843547,19.61,0.14370913271538407,
20240429 083945.053,7076,52756888,188,32.01,9844859,19.61,0.14407768668866253,
20240429 083946.928,7077,52758765,53,16.22,9845234,19.07,0.1889323433278543,
20240429 083955.391,7078,52767228,344,64.67,9846908,19.61,0.16501650165016502,
20240429 084009.038,7079,52780878,415,95.0,9849333,19.07,0.14812400942068701,
20240429 084015.769,7080,52787610,167,28.76,9850647,19.61,0.187811062071556,
20240429 084032.729,7081,52804573,451,113.08,9853796,19.07,0.1452285170716122,
20240429 084033.858,7082,52805702,419,97.2,9853989,19.07,0.14422730222831184,
20240429 084038.039,7083,52809885,344,64.67,9854743,19.61,0.14194867136043607,
20240429 084047.656,7084,52819504,377,76.28,9856612,19.61,0.1429224788474731,
20240429 084049.386,7085,52821234,359,69.86,9856990,19.61,0.1554412199026938,
20240429 084049.655,7086,52821504,345,64.98,9856995,19.61,0.15942098298978113,
20240429 084050.669,7087,52822518,291,50.97,9857186,19.61,0.18090379536162668,
20240429 084053.727,7088,52825576,172,29.49,9857750,19.61,0.22376871265859608,
20240429 084058.567,7089,52830416,359,69.86,9858677,19.07,0.23365577830739753,
20240429 084121.892,7090,52853747,414,93.93,9862963,19.07,0.2034049996948925,
20240429 084121.937,7091,52853792,391,82.35,9862968,19.61,0.20799101478816115,
20240429 084122.611,7092,52854465,472,125.87,9863159,18.54,0.2243560979987436,
20240429 084124.540,7093,52856396,376,76.43,9863539,19.61,0.2711202689513068,
20240429 084134.555,7094,52866413,432,101.61,9865419,18.54,0.221390776860236,
20240429 084149.986,7095,52881845,472,125.87,9868232,19.07,0.1657522666622466,
20240429 084158.013,7096,52889875,448,112.41,9869737,19.07,0.14849132810643859,
20240429 084159.386,7097,52891249,423,97.36,9870116,19.61,0.15230204541646994,
20240429 084202.974,7098,52894836,344,64.67,9870681,19.61,0.15526262673311908,
20240429 084210.735,7099,52902601,339,62.98,9872174,19.61,0.20473762872878404,
20240429 084213.887,7100,52905751,486,135.98,9872738,19.07,0.19249278152069296,
20240429 084215.536,7101,52907402,335,61.77,9873121,19.61,0.1889466225791214,
20240429 084220.696,7102,52912562,430,101.41,9874056,19.61,0.17807536149298384,
20240429 084242.515,7103,52934386,332,61.17,9878178,19.07,0.14714537963507948,
20240429 084243.630,7104,52935500,440,109.25,9878368,19.07,0.18641413764819925,
20240429 084244.436,7105,52936308,409,91.12,9878560,19.61,0.21541046464037222,
20240429 084247.972,7106,52939845,391,82.35,9879127,19.07,0.20582060675914873,
20240429 084252.921,7107,52944794,352,66.89,9880069,19.07,0.20021222495845595,
20240429 084256.957,7108,52948832,414,93.93,9880818,19.07,0.21634719397689411,
20240429 084258.700,7109,52950575,352,66.89,9881197,19.61,0.2231495325017294,
20240429 084259.963,7110,52951838,408,90.57,9881388,19.61,0.2250883471762667,
20240429 084309.889,7111,52961766,391,82.35,9883256,19.61,0.20328095460736284,
20240429 084321.723,7112,52973601,458,117.59,9885504,19.07,0.2550499897980004,
20240429 084323.511,7113,52975390,312,55.68,9885884,19.61,0.25074596925854414,
20240429 084324.895,7114,52976775,338,62.67,9886076,19.61,0.24716379544724287,
20240429 084332.312,7115,52984195,319,57.64,9887568,19.61,0.22552999548940006,
20240429 084341.753,7116,52993636,412,92.93,9889244,19.07,0.20478374836173002,
20240429 084357.458,7117,53009345,384,80.08,9892245,19.61,0.16528652418968282,
20240429 084400.775,7118,53012663,217,37.04,9892811,19.61,0.16109544905356424,
20240429 084412.309,7119,53024198,455,117.03,9895035,19.07,0.13822464268929865,
20240429 084420.527,7120,53032417,496,144.49,9896544,19.07,0.14156686202893626,
20240429 084421.442,7121,53033334,368,72.93,9896737,19.61,0.1674508950250339,
20240429 084424.758,7122,53036650,357,68.97,9897302,19.61,0.16327330318219668,
20240429 084426.390,7123,53038283,332,61.17,9897678,19.61,0.16261484673550697,
20240429 084427.522,7124,53039414,329,59.91,9897869,19.61,0.18112660749864154,
20240429 084427.653,7125,53039546,419,97.2,9897874,19.61,0.2178649237472767,
20240429 084427.733,7126,53039626,415,95.0,9897879,19.61,0.33030553261767137,
20240429 084438.310,7127,53050206,355,68.3,9899936,19.61,0.2664180098574664,
20240429 084438.692,7128,53050587,174,29.79,9899941,19.61,0.3790319523935868,
20240429 084441.612,7129,53053508,332,61.17,9900501,19.61,0.4742708086317287,
20240429 084454.474,7130,53066373,334,61.44,9902930,19.61,0.3027367401307823,
20240429 084503.330,7131,53075228,542,168.67,9904608,19.07,0.25925541843824534,
20240429 084517.356,7132,53089257,444,109.09,9907259,19.07,0.19620923753090294,
20240429 084524.553,7133,53096457,551,164.56,9908569,19.07,0.1753432343813014,
20240429 084530.370,7134,53102275,408,90.57,9909713,19.07,0.1594464020919368,
20240429 084554.505,7135,53126417,387,81.05,9914202,19.61,0.11524454893283546,
20240429 084556.287,7136,53128198,355,68.3,9914581,19.61,0.12824294343203765,
20240429 084603.848,7137,53135762,88,20.96,9915889,19.61,0.11743153741368781,
20240429 084609.408,7138,53141321,249,42.85,9917004,19.61,0.11390040548544351,
20240429 084628.695,7139,53160611,455,117.03,9920544,19.61,0.1061334522027998,
20240429 084633.731,7140,53165649,402,87.25,9921494,19.61,0.11061824537339189,0.16099565862383453
