0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 014514.055,3781,27880694,448,112.41,5191007,19.61,0.19183548189073052,
20240429 014518.029,3782,27884668,492,134.92,5191757,19.61,0.21069487168682313,
20240429 014528.182,3783,27894823,450,114.31,5193638,19.61,0.20312817387771684,
20240429 014528.555,3784,27895196,483,132.6,5193829,19.61,0.202732838665207,
20240429 014537.567,3785,27904211,391,82.35,5195520,19.61,0.17853317146325787,
20240429 014539.816,3786,27906461,384,80.08,5195895,19.61,0.182882223847842,
20240429 014543.539,3787,27909988,408,90.57,5196456,19.61,0.18978933383943822,
20240429 014550.059,3788,27916705,428,101.58,5197768,19.61,0.17532171534766297,
20240429 014555.084,3789,27921732,377,76.28,5198708,19.61,0.18438957830103445,
20240429 014559.030,3790,27925677,435,104.92,5199454,19.61,0.22234574763757642,
20240429 014559.869,3791,27926517,371,73.82,5199645,19.61,0.2390057361376673,
20240429 014603.573,3792,27930222,390,82.7,5200391,19.61,0.28255771241276034,
20240429 014618.783,3793,27945436,412,92.93,5203179,19.61,0.19909213984231902,
20240429 014642.153,3794,27968811,335,61.77,5207476,19.61,0.15483231660112098,
20240429 014649.835,3795,27976494,384,80.08,5208966,19.61,0.14281837786886414,
20240429 014707.981,3796,27994644,402,87.25,5212315,19.61,0.11842448070865211,
20240429 014712.054,3797,27998716,159,27.66,5213061,19.61,0.1219586560156107,
20240429 014712.790,3798,27999454,384,80.08,5213250,19.61,0.12869019123362416,
20240429 014733.748,3799,28020414,671,277.06,5217152,19.61,0.10557655355898561,
20240429 014737.099,3800,28023768,377,76.28,5217720,19.61,0.10284891494394734,
20240429 014740.542,3801,28027211,396,85.28,5218467,19.61,0.103125741216265,
20240429 014743.186,3802,28029857,88,20.96,5218846,19.61,0.11847920097626861,
20240429 014751.200,3803,28037872,344,64.67,5220328,19.61,0.14482888467275915,
20240429 014759.744,3804,28046416,444,109.09,5222003,19.61,0.14304309888569425,
20240429 014818.281,3805,28064956,460,119.54,5225374,19.61,0.1422475106685633,
20240429 014824.121,3806,28070798,352,66.89,5226499,19.61,0.13875976521847727,
20240429 014827.031,3807,28073708,432,101.61,5227059,19.61,0.13469646152395576,
20240429 014830.959,3808,28077636,519,154.3,5227811,19.61,0.17479156106343186,
20240429 014832.860,3809,28079538,718,366.73,5228191,19.61,0.1793368124674952,
20240429 014849.009,3810,28095691,368,72.93,5231212,19.61,0.14605576409072984,
20240429 014849.204,3811,28095886,508,144.95,5231217,19.61,0.15147384046775123,
20240429 014850.055,3812,28096737,319,57.64,5231409,19.61,0.16990909863223178,
20240429 014913.187,3813,28119874,385,80.11,5235667,19.61,0.13616001524992172,
20240429 014916.282,3814,28122971,352,66.89,5236229,19.61,0.17241082050309478,
20240429 014919.994,3815,28126682,339,62.98,5236974,19.61,0.1789773235731033,
20240429 014927.772,3816,28134461,451,113.08,5238461,19.61,0.16463344363774057,
20240429 014928.906,3817,28135597,319,57.64,5238652,19.61,0.1725714877387958,
20240429 014940.085,3818,28146778,384,80.08,5240694,19.61,0.1487541837114169,
20240429 014959.044,3819,28165739,549,171.58,5244230,19.61,0.1427857499821518,
20240429 015020.064,3820,28186763,496,144.49,5248195,19.61,0.1100594320933304,
20240429 015023.694,3821,28190396,352,66.89,5248949,19.61,0.10679310970856161,
20240429 015040.479,3822,28206991,353,67.64,5251923,19.61,0.11455803510058195,
20240429 015048.253,3823,28214960,319,57.64,5253411,19.61,0.10872992573746072,
20240429 015052.189,3824,28218896,371,73.82,5254159,19.61,0.10846575193882532,
20240429 015110.166,3825,28236875,435,104.92,5257510,19.61,0.0976619723811942,
20240429 015142.969,3826,28269684,688,328.69,5263671,19.61,0.07459179639423257,
20240429 015143.694,3827,28270388,403,88.99,5263864,19.61,0.08090025807182326,
20240429 015143.741,3828,28270420,384,80.08,5263869,19.61,0.09551372054595643,
20240429 015145.802,3829,28272520,352,66.89,5264244,19.61,0.11663439781660408,
20240429 015148.672,3830,28275390,497,142.37,5264806,19.61,0.11767751653369109,
20240429 015157.892,3831,28284611,449,112.05,5266498,19.61,0.1291772699675765,
20240429 015200.220,3832,28286941,369,73.42,5266878,19.61,0.13895257548598663,
20240429 015204.130,3833,28290851,408,90.57,5267623,19.61,0.13900279395615853,
20240429 015204.220,3834,28290940,426,100.89,5267628,19.61,0.185000185000185,
20240429 015207.782,3835,28294504,319,57.64,5268380,19.61,0.4030145488252126,
20240429 015214.703,3836,28301427,71,19.06,5269677,19.61,0.3224870198974491,
20240429 015217.873,3837,28304599,94,21.5,5270233,19.61,0.2929801945388492,
20240429 015220.052,3838,28306778,391,82.35,5270606,19.61,0.291970802919708,
20240429 015227.458,3839,28313986,384,80.08,5271911,19.61,0.2578249883978755,
20240429 015229.458,3840,28315994,403,88.99,5272286,19.61,0.3167965532535006,
20240429 015308.205,3841,28354940,376,76.43,5279538,19.61,0.1470912701331176,
20240429 015309.853,3842,28356588,198,33.69,5279913,19.61,0.1521537361349908,
20240429 015312.178,3843,28358914,403,88.99,5280286,19.61,0.14714971011507108,
20240429 015314.159,3844,28360894,335,61.77,5280662,19.61,0.1506545942118505,
20240429 015335.843,3845,28382582,391,82.35,5284748,19.61,0.12324377618930243,
20240429 015340.659,3846,28387399,391,82.35,5285681,19.61,0.12079337085980721,
20240429 015345.173,3847,28391915,192,32.67,5286433,19.61,0.11747982284042717,
20240429 015347.706,3848,28394448,291,50.97,5286992,19.61,0.12461369753763334,
20240429 015348.112,3849,28394853,476,129.76,5286997,19.61,0.12713911562031174,
20240429 015349.600,3850,28396343,369,73.42,5287374,19.61,0.24157506945283244,
20240429 015359.150,3851,28405895,312,55.68,5289051,19.61,0.20285210053350103,
20240429 015403.768,3852,28410515,63,17.91,5289981,19.61,0.1938360147315371,
20240429 015405.152,3853,28411896,511,149.39,5290169,19.61,0.1961053477928343,
20240429 015408.132,3854,28414878,352,66.89,5290735,19.61,0.30970299482796,
20240429 015421.059,3855,28427808,355,68.3,5293151,19.61,0.24752475247524752,
20240429 015428.541,3856,28435292,304,53.73,5294640,19.61,0.23058476295886365,
20240429 015429.148,3857,28435899,421,97.33,5294645,19.61,0.2413010955069736,
20240429 015429.230,3858,28435982,83,20.46,5294650,19.61,0.2432024903935016,
20240429 015441.783,3859,28448536,352,66.89,5297055,19.61,0.1916332905352318,
20240429 015443.592,3860,28450345,364,71.71,5297430,19.61,0.22501237568066243,
20240429 015445.067,3861,28451821,423,97.36,5297620,19.61,0.2421366134773239,
20240429 015449.876,3862,28456630,480,130.21,5298553,19.61,0.22359359627940256,
20240429 015456.853,3863,28463608,319,57.64,5299870,19.61,0.20525030274419656,
20240429 015504.858,3864,28471615,428,101.58,5301360,19.61,0.22831571497066144,
20240429 015508.751,3865,28475509,352,66.89,5302112,19.61,0.2486943546381497,
20240429 015516.724,3866,28483483,432,101.61,5303604,19.61,0.21019001177064064,
20240429 015519.971,3867,28486732,409,91.12,5304168,19.61,0.19707928499635405,
20240429 015522.143,3868,28488905,391,82.35,5304548,19.61,0.24777006937561943,
20240429 015523.662,3869,28490423,302,53.3,5304923,19.61,0.24956326428749687,
20240429 015534.177,3870,28500939,543,164.77,5306784,19.61,0.20362451639177356,
20240429 015538.060,3871,28504823,414,93.93,5307541,19.61,0.20753777187448116,
20240429 015541.570,3872,28508334,440,109.25,5308291,19.61,0.2236285976250643,
20240429 015552.771,3873,28519538,376,76.43,5310349,19.61,0.20871162315029326,
20240429 015557.689,3874,28524457,380,78.12,5311280,19.61,0.20434018554088845,
20240429 015613.866,3875,28540639,353,67.64,5314255,19.61,0.17500262503937558,
20240429 015621.703,3876,28548476,390,82.7,5315742,19.61,0.16199053975247846,
20240429 015623.851,3877,28550626,369,73.42,5316118,19.61,0.16205354249043885,
20240429 015626.937,3878,28553711,359,69.86,5316681,19.61,0.15804030027657054,
20240429 015634.045,3879,28560822,396,85.28,5317983,19.61,0.16703414177857953,
20240429 015638.814,3880,28565591,359,69.86,5318915,19.61,0.16459821575534123,
20240429 015640.729,3881,28567506,368,72.93,5319291,19.61,0.1690359877617945,
20240429 015646.710,3882,28573489,403,88.99,5320409,19.61,0.18539461243256272,
20240429 015650.479,3883,28577259,335,61.77,5321157,19.61,0.18942981625307823,
20240429 015650.787,3884,28577567,350,66.46,5321162,19.61,0.27084856856531514,
20240429 015651.945,3885,28578724,428,101.58,5321352,19.61,0.3306659612459493,
20240429 015658.492,3886,28585274,349,66.33,5322661,19.61,0.28867526918968855,
20240429 015700.024,3887,28586805,435,104.92,5322851,19.61,0.3022335056064315,
20240429 015705.849,3888,28592630,499,141.24,5323972,19.61,0.3144258583825934,
20240429 015708.101,3889,28594884,271,46.93,5324355,19.61,0.34144842421552224,
20240429 015711.786,3890,28598571,361,70.62,5325098,19.61,0.32198860160350323,
20240429 015716.086,3891,28602871,361,70.62,5325846,19.61,0.3404139433551198,
20240429 015720.742,3892,28607528,370,73.62,5326777,19.61,0.3304365066252519,
20240429 015721.808,3893,28608593,391,82.35,5326968,19.61,0.3223622707198349,
20240429 015737.729,3894,28624519,334,61.44,5329945,19.61,0.21841691420583612,
20240429 015741.173,3895,28627963,368,72.93,5330511,19.61,0.23429629108971206,
20240429 015755.392,3896,28641995,575,187.3,5333115,19.61,0.18060973847709869,
20240429 015759.147,3897,28645941,428,101.58,5333870,19.61,0.1876243010994784,
20240429 015812.677,3898,28659473,553,176.67,5336488,19.61,0.15485629335976214,
20240429 015814.822,3899,28661618,639,249.88,5336869,19.61,0.15863950758296846,
20240429 015818.681,3900,28665478,449,112.05,5337628,19.61,0.1597571691029635,
20240429 015819.167,3901,28665964,319,57.64,5337633,19.61,0.17115960633290545,
20240429 015828.152,3902,28674952,353,67.64,5339302,19.61,0.15072953092969976,
20240429 015834.991,3903,28681791,435,104.92,5340611,19.61,0.1746358841814816,
20240429 015904.138,3904,28710945,415,95.0,5346027,19.61,0.1205327547761104,
20240429 015912.670,3905,28719477,428,101.58,5347708,19.61,0.12940293485856258,
20240429 015919.022,3906,28725832,344,64.67,5348835,19.61,0.12519561815336464,
20240429 015932.446,3907,28739260,243,41.74,5351441,19.61,0.12536198272511878,
20240429 015933.383,3908,28740196,384,80.08,5351631,19.61,0.12728962207711203,
20240429 015935.685,3909,28742499,211,35.96,5352009,19.61,0.12986338372032621,
20240429 015938.494,3910,28745309,399,87.3,5352568,19.61,0.1260604838201369,
20240429 015950.457,3911,28757272,504,143.61,5354806,19.61,0.12149930137901706,
20240429 015953.837,3912,28760655,359,69.86,5355374,19.61,0.1268295157649088,
20240429 015953.885,3913,28760700,391,82.35,5355379,19.61,0.20101714676261886,
20240429 020000.556,3914,28767376,83,20.46,5356681,19.61,0.20882930292778681,
20240429 020004.908,3915,28771728,284,49.41,5357424,19.61,0.21793139519679203,
20240429 020005.101,3916,28771919,435,104.92,5357429,19.61,0.3062318174858368,
20240429 020008.516,3917,28775335,387,81.05,5358179,19.61,0.2846326815244926,
20240429 020009.019,3918,28775839,359,69.86,5358185,19.61,0.29999400011999755,
20240429 020022.561,3919,28789383,429,103.64,5360787,19.61,0.226927179068237,
20240429 020024.109,3920,28790933,127,24.18,5360978,19.61,0.29715915844526325,
20240429 020024.618,3921,28791442,325,59.05,5361168,19.61,0.32487573503135053,
20240429 020051.978,3922,28818806,457,118.95,5366177,19.61,0.17213777907837433,
20240429 020053.633,3923,28820463,415,95.0,5366554,19.61,0.18840552404996516,
20240429 020056.590,3924,28823419,371,73.82,5367118,19.61,0.1934909639719825,
20240429 020057.752,3925,28824584,423,97.36,5367310,19.61,0.18992991586104727,
20240429 020101.014,3926,28827845,364,71.71,5367876,19.61,0.1904834469884567,
20240429 020101.728,3927,28828558,462,120.87,5368066,19.61,0.1897209205259064,
20240429 020102.434,3928,28829265,364,71.71,5368258,19.61,0.2507962781832318,
20240429 020110.833,3929,28837665,440,109.25,5369750,19.61,0.21402277202294326,
20240429 020127.498,3930,28854333,480,130.21,5372929,19.61,0.15903307888040713,
20240429 020130.045,3931,28856881,429,103.64,5373309,19.61,0.2626947224630257,
20240429 020137.619,3932,28864457,199,33.86,5374808,19.61,0.22734506433865323,
20240429 020138.693,3933,28865532,147,26.19,5374999,19.61,0.23751276631118923,
20240429 020142.348,3934,28869188,396,85.28,5375740,19.61,0.22423535743115977,
20240429 020200.545,3935,28887389,271,46.93,5379084,19.61,0.1679797080512674,
