0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 023428.379,4201,30835617,478,129.43,5742648,19.61,0.14663831659212553,
20240429 023430.074,4202,30837313,543,164.77,5743026,19.61,0.1612591111397794,
20240429 023444.967,4203,30852209,444,109.09,5745863,19.61,0.130111766007,
20240429 023445.056,4204,30852300,415,95.0,5745868,19.61,0.13227163302558131,
20240429 023445.461,4205,30852705,368,72.93,5745873,19.61,0.23065390381732212,
20240429 023450.010,4206,30857253,385,80.11,5746807,19.61,0.21277501170262567,
20240429 023506.111,4207,30873359,415,95.0,5749774,19.61,0.19011768284568148,
20240429 023506.521,4208,30873769,316,56.81,5749781,19.61,0.2130288441054919,
20240429 023509.111,4209,30876359,398,85.63,5750342,19.61,0.23720290336353717,
20240429 023514.628,4210,30881876,428,101.58,5751276,19.61,0.2162208912625138,
20240429 023553.305,4211,30920561,307,54.48,5758549,19.61,0.12014754118056975,
20240429 023558.054,4212,30925310,546,165.41,5759476,19.61,0.1368232380587519,
20240429 023603.390,4213,30930650,384,80.08,5760427,19.61,0.12765848801286797,
20240429 023613.409,4214,30940668,522,154.94,5762286,19.61,0.11370355209896758,
20240429 023636.368,4215,30963633,483,132.6,5766608,19.61,0.09402207638353485,
20240429 023638.379,4216,30965645,270,46.71,5766989,19.61,0.10837993670611697,
20240429 023641.917,4217,30968988,248,42.69,5767548,19.61,0.104826198163445,
20240429 023647.532,4218,30974799,487,132.65,5768660,19.61,0.1016043324087339,
20240429 023648.386,4219,30975654,413,94.4,5768852,19.61,0.10665756522110113,
20240429 023705.929,4220,30993201,345,64.98,5772216,19.61,0.13769552764926196,
20240429 023725.989,4221,31013265,348,65.64,5775929,19.61,0.11372036163074999,
20240429 023732.316,4222,31019593,339,62.98,5777045,19.61,0.1124530508512696,
20240429 023735.321,4223,31022598,359,69.86,5777607,19.61,0.12208223459322198,
20240429 023738.249,4224,31025527,56,16.76,5778168,19.61,0.16160049126549345,
20240429 023738.945,4225,31026224,391,82.35,5778357,19.61,0.1651091371396493,
20240429 023745.521,4226,31032799,487,132.65,5779475,19.61,0.15722281617508332,
20240429 023758.333,4227,31045615,337,62.3,5781918,19.61,0.14124094292453496,
20240429 023805.322,4228,31052606,206,35.07,5783220,19.61,0.12997816366850368,
20240429 023810.977,4229,31058262,399,87.3,5784332,19.61,0.15373262821301192,
20240429 023820.897,4230,31067991,339,62.98,5786010,19.61,0.1821228236322576,
20240429 023821.981,4231,31069270,53,16.22,5786387,19.61,0.20134903855834088,
20240429 023831.008,4232,31078297,319,57.64,5788042,19.61,0.17957512525364988,
20240429 023852.334,4233,31099627,423,97.36,5791942,19.61,0.1349800904366606,
20240429 023853.541,4234,31100833,377,76.28,5792133,19.61,0.13405544533218938,
20240429 023900.404,4235,31107698,352,66.89,5793436,19.61,0.13354165832031303,
