0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240429 020643.897,3991,29170799,188,32.01,5432042,19.61,0.281214848143982,
20240429 020654.797,3992,29181701,334,61.44,5434079,19.61,0.3177225646565419,
20240429 020701.300,3993,29188206,56,16.76,5435384,19.61,0.2705042198658299,
20240429 020712.391,3994,29199299,387,81.05,5437421,19.61,0.223304006073869,
20240429 020759.909,3995,29246825,359,69.86,5446150,19.61,0.11061090402291858,
20240429 020800.373,3996,29247289,582,193.83,5446340,19.61,0.11815303180679616,
20240429 020825.894,3997,29272817,57,16.93,5451056,19.61,0.09163047262997782,
20240429 020845.660,3998,29292588,408,90.57,5454736,19.61,0.08009419076834358,
20240429 020853.512,3999,29300441,83,20.46,5456235,19.61,0.07689764154933368,
20240429 020858.318,4000,29305247,376,76.43,5457165,19.61,0.07439313797695302,
20240429 020904.467,4001,29311396,332,61.17,5458286,19.61,0.07711884013264442,
20240429 020926.341,4002,29333275,415,95.0,5462382,19.61,0.06894602215925152,
20240429 020927.355,4003,29334290,359,69.86,5462575,19.61,0.07409383242938858,
20240429 020942.676,4004,29349614,366,72.41,5465366,19.61,0.09730750143528565,
20240429 020944.252,4005,29351190,352,66.89,5465742,19.61,0.09626584776518834,
20240429 020945.637,4006,29352574,455,117.03,5465932,19.61,0.12540285667707513,
20240429 021001.735,4007,29368676,376,76.43,5468928,19.61,0.13144922773578704,
20240429 021015.305,4008,29382249,384,80.08,5471532,19.61,0.12225985108750137,
20240429 021029.564,4009,29396510,537,162.17,5474148,19.61,0.10959384520965303,
20240429 021040.835,4010,29407785,355,68.3,5476231,19.61,0.10376888593724058,
20240429 021046.792,4011,29413742,127,24.18,5477348,19.61,0.12429926290537098,
20240429 021055.498,4012,29422450,403,88.99,5479015,19.61,0.11345200412965295,
20240429 021058.846,4013,29425799,316,56.81,5479576,19.61,0.1312852829197847,
20240429 021102.705,4014,29429659,319,57.64,5480323,19.61,0.12746485156718035,
20240429 021107.369,4015,29434323,238,40.82,5481257,19.61,0.12235109871286644,
20240429 021110.820,4016,29437776,273,47.25,5481817,19.61,0.1447492219729319,
20240429 021123.281,4017,29450241,376,76.43,5484222,19.61,0.14711074496881252,
20240429 021147.324,4018,29474286,487,132.65,5488684,19.61,0.1286008230452675,
20240429 021147.715,4019,29474679,409,91.12,5488689,19.61,0.14952153110047847,
20240429 021222.559,4020,29509530,377,76.28,5495221,19.61,0.10442010295822152,
20240429 021230.717,4021,29517689,335,61.77,5496710,19.61,0.10502105672187274,
20240429 021238.211,4022,29525185,355,68.3,5498199,19.61,0.10063905801841695,
20240429 021244.009,4023,29530984,345,64.98,5499135,19.61,0.09871278527994946,
20240429 021323.454,4024,29570437,368,72.93,5506564,19.61,0.0734834845868391,
20240429 021325.531,4025,29572514,339,62.98,5506941,19.61,0.07423298765505415,
20240429 021329.753,4026,29576736,664,270.86,5507688,19.61,0.07906888481244861,
20240429 021334.662,4027,29581647,423,97.36,5508635,19.61,0.09316365126982057,
20240429 021335.542,4028,29582528,335,61.77,5508826,19.61,0.09274115017574448,
20240429 021347.330,4029,29594317,391,82.35,5511063,19.61,0.11796487006169562,
20240429 021349.284,4030,29596272,359,69.86,5511439,19.61,0.12727990123079666,
20240429 021350.348,4031,29597335,426,100.89,5511629,19.61,0.13862511609853473,
20240429 021358.205,4032,29605196,401,87.91,5513128,19.61,0.13477815515661223,
20240429 021411.224,4033,29618217,422,97.97,5515548,19.61,0.20933640360058614,
20240429 021421.286,4034,29628281,302,53.3,5517418,19.61,0.17935611155950137,
20240429 021430.187,4035,29636990,415,95.0,5518909,19.61,0.1654697686732634,
20240429 021437.476,4036,29644474,440,109.25,5520406,19.61,0.1592001783041997,
20240429 021441.551,4037,29648549,398,85.63,5521158,19.61,0.15149449317517308,
20240429 021443.413,4038,29650412,412,92.93,5521533,19.61,0.1783071518998627,
20240429 021507.283,4039,29674287,355,68.3,5526015,19.61,0.1282067718816908,
20240429 021519.389,4040,29686396,364,71.71,5528246,19.61,0.11230781325456812,
20240429 021520.663,4041,29687669,448,112.41,5528438,19.61,0.12127386063207936,
20240429 021525.623,4042,29692632,380,78.12,5529380,19.61,0.13441040874205298,
20240429 021527.356,4043,29694364,108,22.63,5529756,19.61,0.15135462388375967,
20240429 021529.936,4044,29696945,359,69.86,5530132,19.61,0.16736681785469212,
20240429 021538.430,4045,29705417,304,53.73,5531806,19.61,0.16405814220559767,
20240429 021538.478,4046,29705436,440,109.25,5531811,19.61,0.17566356913239764,
20240429 021552.937,4047,29719951,295,51.75,5534431,19.61,0.14383522236925378,
20240429 021603.381,4048,29730397,364,71.71,5536472,19.61,0.17825947449106921,
20240429 021608.547,4049,29735565,206,35.07,5537405,19.61,0.2034256885959559,
20240429 021609.947,4050,29736966,51,15.86,5537595,19.61,0.20290560831101373,
20240429 021639.324,4051,29766346,323,58.48,5543120,19.61,0.1356833692894262,
20240429 021654.670,4052,29781695,435,104.92,5545894,19.61,0.11452917057974667,
20240429 021700.903,4053,29787930,368,72.93,5547021,19.61,0.10992997460617587,
20240429 021708.567,4054,29795595,448,112.41,5548513,19.61,0.11094223237959994,
20240429 021711.240,4055,29798269,177,30.25,5549076,19.61,0.10780276406287057,
20240429 021721.538,4056,29808570,332,61.17,5550926,19.61,0.11286554327829257,
20240429 021743.642,4057,29830679,391,82.35,5555017,19.61,0.0997396794366703,
20240429 021811.161,4058,29858202,242,41.58,5560216,19.61,0.08155675534604531,
20240429 021811.464,4059,29858505,344,64.67,5560221,19.61,0.0822930125003086,
20240429 021820.358,4060,29867402,362,70.92,5561895,19.61,0.09897658214066551,
20240429 021826.256,4061,29873299,441,109.77,5563012,19.61,0.10918699364531698,
20240429 021831.378,4062,29878422,513,148.53,5563949,19.61,0.11052777010223819,
20240429 021831.496,4063,29878541,327,59.28,5563954,19.61,0.12058507880234899,
20240429 021833.192,4064,29880240,345,64.98,5564331,19.61,0.12202264740335807,
20240429 021837.816,4065,29884864,319,57.64,5565079,19.61,0.13109939956474997,
20240429 021841.580,4066,29888628,326,59.13,5565826,19.61,0.17259829472884808,
20240429 021842.397,4067,29889445,387,81.05,5566016,19.61,0.32014342425406583,
20240429 021850.821,4068,29897870,357,68.97,5567507,19.61,0.25408440683995226,
20240429 021851.400,4069,29898449,409,91.12,5567698,19.61,0.3221441917402229,
20240429 021852.838,4070,29899888,364,71.71,5567891,19.61,0.37619441727484765,
20240429 021859.888,4071,29906939,387,81.05,5569195,19.61,0.350754121360926,
20240429 021903.389,4072,29910441,359,69.86,5569941,19.61,0.3135484275546358,
20240429 021907.328,4073,29914381,371,73.82,5570688,19.61,0.2929458636044059,
20240429 021908.825,4074,29915878,389,81.58,5570878,19.61,0.3224870198974491,
20240429 021911.520,4075,29918574,401,87.91,5571438,19.61,0.334001336005344,
20240429 021913.389,4076,29920443,313,56.02,5571813,19.61,0.3226639132679401,
20240429 021916.283,4077,29923339,376,76.43,5572373,19.61,0.39274212552038335,
20240429 021924.598,4078,29931655,396,85.28,5573868,19.61,0.3012229652388698,
20240429 021944.392,4079,29951453,399,87.3,5577583,19.61,0.1939713698258137,
20240429 021955.515,4080,29962577,384,80.08,5579635,19.61,0.17976881730095096,
20240429 022001.120,4081,29967987,85,20.67,5580569,19.61,0.17321716235644627,
20240429 022004.119,4082,29970988,659,253.36,5581127,19.61,0.176084238699794,
20240429 022006.369,4083,29973433,524,150.73,5581693,19.61,0.17378006395106355,
20240429 022040.535,4084,30007608,408,90.57,5588077,19.61,0.11234061674998595,
20240429 022044.219,4085,30011293,331,60.51,5588827,19.61,0.1100957833314984,
20240429 022051.848,4086,30018898,291,50.97,5590132,19.61,0.10464082038403182,
20240429 022051.891,4087,30018931,415,95.0,5590137,19.61,0.11455672276127524,
20240429 022105.515,4088,30032590,440,109.25,5592752,19.61,0.12326960294860889,
20240429 022112.822,4089,30039901,453,113.81,5594062,19.61,0.1293543922283881,
20240429 022113.146,4090,30040225,376,76.43,5594253,19.61,0.138838752672646,
20240429 022113.409,4091,30040487,271,46.93,5594259,19.61,0.14432096983691728,
20240429 022114.804,4092,30041884,176,30.09,5594450,19.61,0.14612405932636807,
20240429 022116.236,4093,30043316,329,59.91,5594825,19.61,0.2801041987619394,
20240429 022127.491,4094,30054573,359,69.86,5596869,19.61,0.23109632094657054,
20240429 022159.109,4095,30086197,369,73.42,5602810,19.61,0.148674566241953,
20240429 022203.169,4096,30090258,348,65.64,5603555,19.61,0.1402957434271444,
20240429 022211.833,4097,30098924,355,68.3,5605046,19.61,0.15078862450616726,
20240429 022220.493,4098,30107585,451,113.08,5606720,19.61,0.14777378788550485,
20240429 022221.154,4099,30108248,238,40.82,5606911,19.61,0.1470415245265263,
20240429 022225.375,4100,30112467,359,69.86,5607655,19.61,0.13895450629463915,
20240429 022235.846,4101,30122940,467,121.56,5609520,19.61,0.12339280866711087,
20240429 022243.395,4102,30130492,376,76.43,5611017,19.61,0.11473284457141546,
20240429 022243.454,4103,30130552,348,65.64,5611022,19.61,0.13164303674157157,
20240429 022248.372,4104,30135470,568,189.84,5611958,19.61,0.20299210360716968,
20240429 022304.744,4105,30151846,266,46.0,5614985,19.61,0.16240357287860333,
20240429 022305.366,4106,30152468,369,73.42,5615174,19.61,0.18680066501036743,
20240429 022325.400,4107,30172506,358,69.1,5618892,19.61,0.15406658757915173,
20240429 022328.150,4108,30175255,428,101.58,5619454,19.61,0.14926264254582364,
20240429 022333.437,4109,30180542,433,104.37,5620395,19.61,0.14692486262525345,
20240429 022333.779,4110,30180886,286,49.78,5620401,19.61,0.17261319110006387,
20240429 022335.141,4111,30182248,433,104.37,5620775,19.61,0.19325165230162716,
